id,nanswers
"26502958","1"
"26504356","1"
"26504765","1"
"26515728","2"
"26518965","1"
"26521477","4"
"26522784","2"
"26526521","1"
"26527609","1"
"26531280","1"
"26536293","2"
"26537239","1"
"26537459","1"
"26537987","3"
"26538221","0"
"26539308","1"
"26542783","1"
"26548138","1"
"26554664","1"
"26554673","1"
"26554701","1"
"26561542","2"
"26562421","1"
"26572261","1"
"26572830","1"
"26572931","1"
"26573713","0"
"26575693","2"
"26577090","4"
"26577620","1"
"26577852","3"
"26578417","1"
"26578581","1"
"26580778","1"
"26581891","2"
"26587641","1"
"26587713","3"
"26588215","0"
"26589267","1"
"26590669","1"
"26593148","2"
"26593975","2"
"26602670","4"
"26604841","0"
"26608314","1"
"26608383","1"
"26611469","1"
"26611978","3"
"26614108","0"
"26617443","0"
"26627295","2"
"26629179","2"
"26630095","2"
"26630313","1"
"26635491","1"
"26636390","0"
"26639228","1"
"26640614","0"
"26643587","3"
"26648201","3"
"26649018","1"
"26650148","1"
"26651771","3"
"26651777","2"
"26652111","1"
"26654502","1"
"26656594","1"
"26660174","1"
"26661861","2"
"26662200","1"
"26665107","1"
"26676390","1"
"26677912","1"
"26678938","1"
"26683938","2"
"26687211","3"
"26691081","2"
"26699758","1"
"26699811","1"
"26701977","1"
"26707223","2"
"26707256","2"
"26707846","0"
"26710055","1"
"26717796","1"
"26718522","0"
"26721833","2"
"26723118","1"
"26724655","0"
"26725316","1"
"26725608","2"
"26727981","1"
"26728883","3"
"26730321","2"
"26730935","3"
"26731031","5"
"26732280","1"
"26735047","1"
"26735857","1"
"26736624","1"
"26736898","2"
"26737402","1"
"26744883","1"
"26745801","0"
"26747809","1"
"26752453","1"
"26753009","1"
"26756322","3"
"26758932","2"
"26759409","2"
"26762800","1"
"26763737","4"
"26772202","3"
"26773709","1"
"26776284","0"
"26778413","2"
"26779839","2"
"26783511","1"
"26784060","1"
"26790508","1"
"26791654","1"
"26792989","1"
"26794061","0"
"26794321","1"
"26795574","1"
"26795578","1"
"26797131","0"
"26800272","3"
"26800703","1"
"26801055","2"
"26803003","2"
"26804280","0"
"26805399","1"
"26810767","1"
"26810989","2"
"26811303","1"
"26813685","1"
"26816637","1"
"26820472","3"
"26821368","1"
"26824043","1"
"26824685","1"
"26824828","1"
"26826769","1"
"26827192","4"
"26828649","1"
"26828666","3"
"26829758","1"
"26831029","0"
"26832401","1"
"26836798","1"
"26837445","1"
"26838024","1"
"26839849","1"
"26841286","1"
"26849323","2"
"26850685","0"
"26854603","1"
"26856586","2"
"26858271","0"
"26859182","1"
"26859440","2"
"26859738","1"
"26863102","1"
"26863188","1"
"26869469","1"
"26875043","1"
"26882530","2"
"26885259","2"
"26886558","1"
"26887779","2"
"26892032","2"
"26895755","1"
"26896265","4"
"26902011","2"
"26903472","0"
"26904398","1"
"26906236","1"
"26906949","0"
"26908719","1"
"26910930","2"
"26912683","1"
"26912986","1"
"26917378","1"
"26921093","3"
"26924219","2"
"26925734","3"
"26926904","1"
"26927631","2"
"26929717","1"
"26933520","2"
"26938972","2"
"26939101","1"
"26940080","3"
"26941676","1"
"26944247","1"
"26944600","2"
"26951513","2"
"26953200","1"
"26953220","0"
"26953559","4"
"26959825","1"
"26960049","0"
"26962805","1"
"26965156","3"
"26970789","0"
"26972988","1"
"26976401","0"
"26976435","3"
"26976806","1"
"26977333","3"
"26979333","1"
"26981264","1"
"26988382","1"
"26990120","3"
"26990513","0"
"26992533","1"
"26995171","1"
"26996981","3"
"26999560","1"
"27002601","2"
"27002715","1"
"27002745","1"
"27005954","1"
"27009601","1"
"27012426","1"
"27019529","1"
"27020381","2"
"27022217","1"
"27023119","1"
"27025610","1"
"27026102","1"
"27031986","3"
"27032364","3"
"27037364","1"
"27037516","1"
"27041182","1"
"27041255","1"
"27042209","1"
"27047256","2"
"27047687","2"
"27049154","1"
"27049321","1"
"27052240","2"
"27053117","1"
"27053141","3"
"27055457","2"
"27059587","3"
"27062225","1"
"27063362","1"
"27063604","1"
"27064292","1"
"27064718","2"
"27065890","1"
"27066488","1"
"27068584","1"
"27072021","13"
"27072758","0"
"27077625","2"
"27081174","1"
"27083356","1"
"27083648","2"
"27086255","1"
"27088198","1"
"27090326","1"
"27091259","1"
"27091285","1"
"27092942","2"
"27096412","2"
"27100550","1"
"27111490","1"
"27114764","1"
"27116796","1"
"27123532","1"
"27124540","1"
"27127701","2"
"27128336","1"
"27130642","1"
"27131049","0"
"27132937","2"
"27133351","1"
"27133411","1"
"27139615","1"
"27139979","1"
"27144349","1"
"27145473","2"
"27145512","2"
"27148367","0"
"27149890","1"
"27150581","2"
"27151601","3"
"27153851","2"
"27154422","2"
"27156195","1"
"27157636","1"
"27159263","1"
"27164213","4"
"27164458","0"
"27165673","2"
"27171198","2"
"27175362","1"
"27177959","1"
"27178688","0"
"27180444","1"
"27180452","2"
"27180504","1"
"27191204","0"
"27193461","1"
"27196461","1"
"27197699","1"
"27198572","1"
"27199147","1"
"27199301","1"
"27201840","0"
"27202324","1"
"27203403","1"
"27206067","1"
"27207046","2"
"27208335","2"
"27212223","2"
"27218512","2"
"27222619","6"
"27224030","0"
"27224826","1"
"27225307","3"
"27225334","1"
"27225362","4"
"27225551","1"
"27226345","4"
"27230461","1"
"27231276","1"
"27232007","2"
"27232332","1"
"27232591","2"
"27234529","0"
"27239994","1"
"27241611","1"
"27242464","1"
"27247475","2"
"27248117","1"
"27248248","1"
"27249888","1"
"27254432","8"
"27258964","6"
"27263735","2"
"27265765","1"
"27267065","1"
"27269278","1"
"27271092","0"
"27271093","2"
"27271531","1"
"27274798","0"
"27277638","0"
"27279523","0"
"27285535","0"
"27286719","1"
"27287735","1"
"27288188","1"
"27289187","1"
"27289490","1"
"27290302","1"
"27291791","2"
"27296705","1"
"27296813","0"
"27297006","2"
"27297941","2"
"27301307","1"
"27301841","0"
"27302163","1"
"27306728","0"
"27307232","1"
"27312258","2"
"27312765","0"
"27315461","1"
"27319489","2"
"27320863","1"
"27326414","1"
"27332215","0"
"27334260","1"
"27335570","0"
"27337342","0"
"27339684","3"
"27341413","1"
"27341489","1"
"27344504","1"
"27351192","1"
"27353122","6"
"27358203","1"
"27365755","2"
"27366926","2"
"27367941","1"
"27368681","1"
"27373109","2"
"27373124","2"
"27374482","1"
"27383082","2"
"27384669","0"
"27385736","1"
"27390591","0"
"27392793","1"
"27395650","1"
"27399360","0"
"27399615","1"
"27400357","1"
"27402640","1"
"27403687","2"
"27404129","2"
"27407397","1"
"27407985","1"
"27411851","0"
"27420395","5"
"27422463","1"
"27422558","0"
"27431883","1"
"27433038","3"
"27435617","1"
"27435923","4"
"27439401","0"
"27439862","1"
"27441690","1"
"27444370","2"
"27448191","2"
"27449000","1"
"27449110","1"
"27454549","0"
"27457991","1"
"27461043","0"
"27462181","1"
"27462366","2"
"27463479","1"
"27463501","1"
"27467959","0"
"27468879","1"
"27471727","0"
"27474915","1"
"27475393","2"
"27476140","1"
"27476832","2"
"27480059","0"
"27480354","2"
"27482886","1"
"27483581","1"
"27486237","1"
"27486555","3"
"27487252","0"
"27487832","1"
"27490275","1"
"27493238","0"
"27499002","2"
"27501131","1"
"27502249","2"
"27503285","1"
"27507862","1"
"27510116","1"
"27510358","2"
"27512350","1"
"27518240","2"
"27521527","3"
"27523939","3"
"27527291","0"
"27528086","1"
"27528257","2"
"27528353","2"
"27530102","1"
"27530967","2"
"27534864","3"
"27536101","2"
"27541755","4"
"27542762","1"
"27545382","1"
"27545874","2"
"27547850","2"
"27549562","1"
"27551517","2"
"27552956","2"
"27556164","2"
"27556523","0"
"27557338","0"
"27558710","1"
"27558977","1"
"27560445","1"
"27561920","1"
"27562268","1"
"27564307","4"
"27564515","1"
"27567310","1"
"27568917","1"
"27568983","1"
"27570642","1"
"27571109","3"
"27571891","2"
"27574911","3"
"27575059","1"
"27576828","3"
"27577541","2"
"27580592","1"
"27582577","0"
"27582989","0"
"27584031","1"
"27584682","1"
"27585335","0"
"27587512","2"
"27592732","1"
"27594176","2"
"27596291","2"
"27597193","2"
"27600745","1"
"27600879","0"
"27601374","1"
"27601462","1"
"27605257","2"
"27605340","0"
"27609555","1"
"27609720","1"
"27616606","2"
"27621976","1"
"27622427","1"
"27622625","2"
"27624921","1"
"27625869","1"
"27627648","0"
"27628735","0"
"27635522","1"
"27638428","1"
"27641981","2"
"27643288","2"
"27643843","2"
"27646204","1"
"27651930","1"
"27653932","0"
"27656151","2"
"27657294","2"
"27658030","1"
"27658387","1"
"27660509","1"
"27661454","2"
"27680361","3"
"27680632","0"
"27680793","2"
"27681802","4"
"27687118","2"
"27687775","2"
"27689147","5"
"27689202","1"
"27691874","0"
"27695138","2"
"27700021","1"
"27703493","1"
"27703626","2"
"27704315","1"
"27709904","1"
"27710979","1"
"27711029","1"
"27714254","0"
"27715985","2"
"27719269","1"
"27719317","1"
"27721175","1"
"27721782","1"
"27722177","1"
"27723613","1"
"27725814","2"
"27725985","2"
"27730395","1"
"27731446","3"
"27731698","2"
"27736069","0"
"27741681","2"
"27742730","1"
"27743840","2"
"27745106","1"
"27755941","1"
"27757107","1"
"27757998","2"
"27758053","3"
"27758301","2"
"27760945","1"
"27762553","1"
"27763145","4"
"27765069","2"
"27769845","2"
"27773086","1"
"27773824","1"
"27774183","1"
"27774742","2"
"27776858","1"
"27776890","0"
"27777504","1"
"27782804","0"
"27785741","2"
"27787313","1"
"27791464","1"
"27792100","1"
"27796641","0"
"27798607","1"
"27799626","1"
"27799985","1"
"27800784","2"
"27800992","1"
"27807757","2"
"27808457","2"
"27808548","2"
"27819555","1"
"27821928","2"
"27823246","0"
"27826964","1"
"27829148","1"
"27829740","1"
"27832507","1"
"27833610","1"
"27834231","0"
"27834366","1"
"27834867","3"
"27835498","1"
"27838341","1"
"27838849","0"
"27838867","1"
"27838916","3"
"27839636","1"
"27843706","2"
"27849623","2"
"27852956","1"
"27854284","0"
"27858073","1"
"27863156","1"
"27865725","0"
"27868607","1"
"27869270","1"
"27873362","1"
"27873422","2"
"27874233","1"
"27874254","0"
"27874436","1"
"27874641","2"
"27878483","1"
"27878951","0"
"27880547","3"
"27880896","1"
"27882869","0"
"27885726","2"
"27886874","1"
"27888436","0"
"27891966","2"
"27892042","4"
"27895878","2"
"27896892","1"
"27897131","1"
"27898008","0"
"27898135","1"
"27898826","2"
"27902574","2"
"27903862","0"
"27904854","2"
"27905098","1"
"27905212","1"
"27905681","0"
"27906064","2"
"27906161","2"
"27907617","0"
"27916700","1"
"27916829","1"
"27917813","1"
"27918573","1"
"27926750","0"
"27926782","0"
"27927146","1"
"27927454","1"
"27929750","1"
"27930431","1"
"27931831","0"
"27932333","1"
"27933146","1"
"27935592","1"
"27940610","1"
"27943932","0"
"27944712","1"
"27945627","1"
"27949633","0"
"27954193","1"
"27957906","2"
"27958539","2"
"27964167","3"
"27964577","1"
"27964860","1"
"27965139","1"
"27966411","1"
"27970676","2"
"27972555","1"
"27972904","1"
"27979732","0"
"27980402","1"
"27981522","1"
"27984432","2"
"27984557","0"
"27984635","1"
"27988734","3"
"27993890","1"
"27994962","0"
"27995227","0"
"27996622","1"
"27996981","1"
"27997752","0"
"27999036","1"
"28000845","0"
"28003343","1"
"28003724","2"
"28004580","1"
"28010077","1"
"28010570","3"
"28018726","0"
"28019839","1"
"28020280","1"
"28021187","1"
"28024080","0"
"28025633","2"
"28028228","1"
"28029754","1"
"28030066","0"
"28031156","1"
"28031739","0"
"28033071","1"
"28033081","0"
"28037644","1"
"28037869","7"
"28039266","2"
"28039789","1"
"28039810","0"
"28041149","1"
"28043846","4"
"28044042","2"
"28049083","2"
"28049529","1"
"28049791","1"
"28053043","1"
"28056184","2"
"28057267","1"
"28062669","2"
"28065305","1"
"28067101","1"
"28070088","4"
"28071563","1"
"28071691","2"
"28073493","2"
"28074543","3"
"28078128","2"
"28080399","0"
"28082367","1"
"28083199","1"
"28083611","1"
"28085619","1"
"28088271","1"
"28088684","1"
"28091755","3"
"28092620","1"
"28092691","1"
"28094107","1"
"28094502","1"
"28095103","2"
"28096124","1"
"28096831","4"
"28099502","1"
"28100397","3"
"28102037","3"
"28104037","1"
"28108238","0"
"28114384","1"
"28116722","1"
"28123050","1"
"28124626","1"
"28125805","3"
"28126234","0"
"28126558","3"
"28130949","1"
"28137070","3"
"28142475","0"
"28144000","1"
"28145726","1"
"28146653","1"
"28147261","1"
"28151116","2"
"28152686","0"
"28153498","1"
"28157975","1"
"28160281","1"
"28162537","0"
"28163334","2"
"28164963","4"
"28165263","1"
"28165514","3"
"28167616","2"
"28168827","1"
"28168860","1"
"28169071","2"
"28169545","2"
"28172246","2"
"28177576","3"
"28178537","2"
"28181375","1"
"28182698","1"
"28188342","0"
"28197763","1"
"28199899","1"
"28202206","0"
"28210879","1"
"28213676","2"
"28217494","1"
"28218636","1"
"28220409","2"
"28224460","1"
"28229390","2"
"28230350","0"
"28231688","1"
"28234648","0"
"28237870","1"
"28240979","1"
"28241661","1"
"28243615","1"
"28248182","2"
"28249842","1"
"28250824","1"
"28252240","1"
"28254190","1"
"28256517","4"
"28258098","1"
"28258753","1"
"28259885","1"
"28262070","3"
"28263491","2"
"28265718","1"
"28265869","1"
"28270965","1"
"28271804","1"
"28278410","1"
"28283526","1"
"28285046","1"
"28290973","1"
"28292037","1"
"28297819","0"
"28300215","1"
"28301815","1"
"28302370","2"
"28302381","1"
"28302473","2"
"28305519","0"
"28305698","2"
"28306031","2"
"28309963","2"
"28310251","1"
"28314085","2"
"28316457","1"
"28318572","2"
"28318885","1"
"28319060","1"
"28319211","1"
"28321632","1"
"28321824","1"
"28321890","1"
"28322392","1"
"28326013","1"
"28328526","1"
"28331193","2"
"28331926","4"
"28333191","2"
"28343273","2"
"28351023","2"
"28351353","2"
"28360480","1"
"28366085","2"
"28366961","1"
"28367875","1"
"28368410","1"
"28369938","4"
"28372903","0"
"28376870","1"
"28378087","1"
"28378904","2"
"28379275","1"
"28382931","1"
"28385319","0"
"28391475","1"
"28396404","1"
"28396581","0"
"28397360","1"
"28399363","0"
"28402048","1"
"28402172","1"
"28403067","2"
"28405575","1"
"28406082","2"
"28410095","1"
"28412904","1"
"28413680","2"
"28415124","1"
"28415928","1"
"28417977","2"
"28420682","3"
"28423323","1"
"28426401","2"
"28427073","0"
"28433816","1"
"28434963","1"
"28436762","4"
"28442127","1"
"28443704","0"
"28445291","2"
"28448580","1"
"28453089","1"
"28455255","1"
"28455988","1"
"28457176","2"
"28457826","1"
"28459515","0"
"28460071","5"
"28462403","1"
"28463274","1"
"28465375","1"
"28465632","1"
"28470435","1"
"28471770","1"
"28472151","1"
"28477063","0"
"28478018","1"
"28478486","1"
"28478614","1"
"28482234","3"
"28485631","2"
"28485785","1"
"28487344","0"
"28488585","1"
"28490228","2"
"28491237","1"
"28491408","1"
"28492069","3"
"28492335","1"
"28494797","1"
"28495170","1"
"28497039","2"
"28497312","1"
"28498295","6"
"28501207","1"
"28503885","2"
"28504973","1"
"28507877","1"
"28509820","1"
"28509837","0"
"28510887","1"
"28511086","1"
"28511350","1"
"28516885","1"
"28517976","2"
"28521461","1"
"28525242","1"
"28528597","1"
"28528797","1"
"28528831","3"
"28530343","2"
"28533731","0"
"28535911","2"
"28544020","2"
"28544055","1"
"28546592","3"
"28551369","1"
"28554837","3"
"28555182","1"
"28555921","1"
"28556084","1"
"28557171","1"
"28557975","1"
"28563678","1"
"28565265","1"
"28567397","2"
"28568513","1"
"28568662","2"
"28568871","6"
"28572321","3"
"28576197","1"
"28576367","1"
"28580121","1"
"28582028","2"
"28583486","3"
"28585655","3"
"28587829","0"
"28588417","1"
"28588587","1"
"28589771","1"
"28592940","1"
"28593216","0"
"28594730","2"
"28598542","0"
"28600788","1"
"28603711","2"
"28605882","0"
"28609047","2"
"28609429","1"
"28609608","3"
"28611061","3"
"28611189","1"
"28616947","1"
"28619024","1"
"28619131","1"
"28624167","2"
"28626278","3"
"28626431","2"
"28627277","1"
"28627398","1"
"28627803","1"
"28629840","1"
"28631684","1"
"28631954","2"
"28637394","1"
"28639431","2"
"28639972","1"
"28645479","0"
"28646151","1"
"28646213","2"
"28647136","6"
"28647921","2"
"28649188","1"
"28652223","1"
"28652790","1"
"28654412","1"
"28656073","2"
"28656240","1"
"28658718","1"
"28659482","2"
"28661299","2"
"28662858","0"
"28665217","1"
"28666597","2"
"28668509","0"
"28668841","0"
"28670658","1"
"28670807","1"
"28676933","0"
"28684265","2"
"28684562","1"
"28686315","2"
"28686502","1"
"28687631","2"
"28689814","0"
"28695403","1"
"28696886","1"
"28696888","3"
"28698031","3"
"28704701","2"
"28704809","1"
"28710419","1"
"28712132","1"
"28714745","0"
"28715042","0"
"28718390","1"
"28722129","1"
"28725579","0"
"28728596","1"
"28729671","1"
"28729759","1"
"28732468","1"
"28733756","1"
"28734045","1"
"28735405","1"
"28737352","2"
"28739297","1"
"28740455","1"
"28742467","3"
"28743481","1"
"28745831","1"
"28746209","0"
"28746237","1"
"28747711","1"
"28751996","2"
"28752868","4"
"28755487","1"
"28756095","2"
"28759830","1"
"28761701","2"
"28764290","3"
"28765077","1"
"28765444","1"
"28768556","1"
"28771743","1"
"28774512","0"
"28776890","1"
"28777416","2"
"28779173","3"
"28780373","1"
"28781083","2"
"28781835","1"
"28785277","2"
"28785578","3"
"28787115","1"
"28787779","2"
"28787846","1"
"28789274","3"
"28790509","1"
"28793353","1"
"28793994","2"
"28795384","2"
"28795984","0"
"28797129","1"
"28797482","1"
"28798722","2"
"28798938","1"
"28804255","1"
"28804711","1"
"28808101","3"
"28809225","1"
"28810368","2"
"28811404","1"
"28814569","2"
"28816760","4"
"28817697","1"
"28825178","3"
"28826614","2"
"28829472","0"
"28829798","3"
"28831441","1"
"28834154","2"
"28834595","1"
"28836583","1"
"28836647","0"
"28836737","1"
"28837238","2"
"28837411","2"
"28841580","2"
"28843390","2"
"28847015","1"
"28848875","1"
"28850804","1"
"28852826","3"
"28854568","1"
"28857267","2"
"28863075","0"
"28864115","1"
"28864808","2"
"28867136","1"
"28869081","2"
"28873788","2"
"28875731","1"
"28881154","0"
"28886420","0"
"28886688","1"
"28886926","0"
"28897408","1"
"28898909","1"
"28899132","1"
"28899303","1"
"28899905","2"
"28903188","3"
"28903375","0"
"28903963","6"
"28907931","1"
"28909599","1"
"28911152","1"
"28912765","1"
"28914154","1"
"28914431","1"
"28915293","2"
"28917840","1"
"28919547","1"
"28920530","0"
"28922010","1"
"28923244","1"
"28925358","0"
"28925638","1"
"28926583","1"
"28933179","1"
"28934691","1"
"28936107","1"
"28936141","1"
"28936604","0"
"28937604","2"
"28938036","0"
"28946837","2"
"28947748","0"
"28949295","1"
"28949719","0"
"28955239","3"
"28956228","0"
"28956830","1"
"28959971","1"
"28960376","1"
"28960873","3"
"28969104","1"
"28969538","1"
"28969787","1"
"28973516","1"
"28976617","1"
"28979251","1"
"28979381","1"
"28982706","1"
"28984899","2"
"28986012","3"
"28986417","2"
"28987339","2"
"28989288","1"
"28995908","0"
"28996360","1"
"28997931","3"
"28998226","2"
"28999398","1"
"29001006","1"
"29009613","0"
"29011306","1"
"29011764","1"
"29012509","0"
"29012980","0"
"29014386","2"
"29015354","1"
"29016139","2"
"29017701","0"
"29018542","1"
"29019945","1"
"29024361","3"
"29026106","4"
"29028890","1"
"29029321","2"
"29029410","2"
"29029639","0"
"29030332","2"
"29032664","1"
"29034214","2"
"29034331","1"
"29037596","1"
"29041912","1"
"29044091","2"
"29048147","2"
"29049668","1"
"29050511","1"
"29052054","1"
"29056472","2"
"29060064","3"
"29063839","1"
"29067064","2"
"29068910","2"
"29068961","4"
"29070302","1"
"29070321","1"
"29072106","1"
"29072959","2"
"29076820","1"
"29078772","2"
"29079737","1"
"29081739","1"
"29083993","1"
"29084442","2"
"29091290","1"
"29093534","4"
"29093718","1"
"29093937","2"
"29094186","2"
"29098142","3"
"29099803","1"
"29101635","1"
"29106240","1"
"29107792","1"
"29108583","1"
"29109898","1"
"29111194","0"
"29112034","1"
"29115533","1"
"29117226","1"
"29119756","2"
"29121546","1"
"29121922","1"
"29123209","0"
"29123233","2"
"29123898","0"
"29129989","1"
"29130549","1"
"29132173","0"
"29135487","1"
"29138151","1"
"29138483","2"
"29140912","3"
"29147654","2"
"29148838","1"
"29151091","0"
"29151277","2"
"29155603","1"
"29156241","1"
"29157485","2"
"29157828","2"
"29158109","1"
"29160424","1"
"29163843","3"
"29164672","2"
"29169124","0"
"29170920","3"
"29173278","1"
"29175827","1"
"29177153","3"
"29178176","2"
"29180300","1"
"29189515","2"
"29189567","2"
"29191580","2"
"29194018","1"
"29195389","0"
"29199049","0"
"29200271","2"
"29201655","2"
"29205802","1"
"29207016","1"
"29209277","2"
"29211015","2"
"29211995","1"
"29212131","5"
"29212670","2"
"29215304","1"
"29216670","1"
"29216791","1"
"29222642","2"
"29224384","2"
"29224925","0"
"29226475","1"
"29226718","1"
"29228124","2"
"29230653","2"
"29231365","1"
"29231848","2"
"29232360","1"
"29235428","1"
"29236478","2"
"29239208","2"
"29240161","1"
"29242085","1"
"29244732","2"
"29244926","1"
"29245599","1"
"29246628","0"
"29248241","2"
"29251727","2"
"29253666","0"
"29253799","2"
"29254483","2"
"29255100","2"
"29259506","1"
"29261784","1"
"29266562","3"
"29267421","2"
"29269131","1"
"29269600","3"
"29270979","0"
"29272146","1"
"29272480","1"
"29275675","0"
"29275890","2"
"29276427","2"
"29279322","1"
"29279641","2"
"29282343","1"
"29283036","1"
"29284083","1"
"29291803","2"
"29293660","1"
"29294337","0"
"29307517","0"
"29307851","1"
"29313522","1"
"29314598","1"
"29315240","1"
"29317040","0"
"29318584","1"
"29320625","1"
"29326156","1"
"29327159","4"
"29328124","1"
"29328698","1"
"29328887","1"
"29329994","1"
"29335318","1"
"29336132","1"
"29338234","1"
"29338623","3"
"29342255","1"
"29342407","2"
"29344926","2"
"29346960","2"
"29351022","1"
"29357480","1"
"29364933","1"
"29367657","2"
"29369190","1"
"29369732","1"
"29371064","1"
"29371070","2"
"29371821","1"
"29372487","1"
"29373304","3"
"29374429","0"
"29374758","1"
"29377983","2"
"29379304","1"
"29379854","1"
"29383241","3"
"29387710","1"
"29388856","2"
"29388987","2"
"29390385","5"
"29391089","1"
"29391854","1"
"29392361","1"
"29392595","4"
"29393828","2"
"29395719","1"
"29396953","1"
"29397554","1"
"29403786","2"
"29405405","1"
"29406629","1"
"29407605","0"
"29408526","1"
"29410643","1"
"29410819","3"
"29414155","1"
"29418422","1"
"29429616","1"
"29430400","1"
"29431931","1"
"29433658","2"
"29434765","2"
"29441357","0"
"29446107","2"
"29447526","2"
"29448211","1"
"29448973","1"
"29449228","3"
"29452497","4"
"29454078","1"
"29454912","1"
"29458923","1"
"29460337","1"
"29460491","1"
"29460803","2"
"29462353","2"
"29464395","1"
"29466166","1"
"29468383","1"
"29468436","1"
"29476319","0"
"29477160","1"
"29481026","0"
"29482783","3"
"29483827","1"
"29485393","0"
"29485858","1"
"29486139","1"
"29489308","1"
"29489391","3"
"29490219","3"
"29490366","1"
"29494101","1"
"29497836","1"
"29499233","3"
"29499287","1"
"29499882","1"
"29503952","1"
"29511088","0"
"29511221","1"
"29512391","1"
"29514799","1"
"29516741","5"
"29518652","1"
"29521516","0"
"29522669","3"
"29524255","0"
"29525267","1"
"29525796","0"
"29527549","1"
"29530714","2"
"29532992","1"
"29533642","1"
"29536729","2"
"29538023","1"
"29543999","1"
"29545863","5"
"29548444","1"
"29549049","1"
"29549965","1"
"29550068","1"
"29552871","1"
"29558824","1"
"29560095","2"
"29564783","1"
"29564984","1"
"29566725","1"
"29566777","4"
"29567506","1"
"29569238","1"
"29572158","3"
"29573595","2"
"29575024","3"
"29578664","1"
"29582830","4"
"29583822","1"
"29584222","1"
"29585403","0"
"29585770","1"
"29587180","1"
"29593058","0"
"29598272","1"
"29602327","1"
"29603818","1"
"29604301","1"
"29604467","1"
"29604871","1"
"29606005","1"
"29606290","2"
"29606929","2"
"29609333","3"
"29610847","1"
"29616430","1"
"29622811","2"
"29623497","1"
"29623916","1"
"29626433","1"
"29626668","1"
"29629224","1"
"29630654","3"
"29635265","1"
"29638061","1"
"29644716","1"
"29645336","0"
"29645971","1"
"29646003","1"
"29647184","2"
"29653143","1"
"29653441","0"
"29653870","2"
"29654043","3"
"29657249","1"
"29658316","0"
"29659047","1"
"29660848","2"
"29671251","1"
"29673570","0"
"29673619","1"
"29674739","2"
"29676823","1"
"29677697","1"
"29678089","1"
"29678898","1"
"29679646","2"
"29680025","1"
"29681152","1"
"29683098","0"
"29684166","1"
"29684505","1"
"29684777","1"
"29686268","1"
"29686773","1"
"29687159","1"
"29688195","2"
"29691145","1"
"29691425","1"
"29694596","1"
"29695093","0"
"29695835","1"
"29705335","1"
"29705843","1"
"29711561","0"
"29714020","1"
"29714525","2"
"29715906","1"
"29719139","1"
"29719166","1"
"29719534","2"
"29720360","1"
"29720866","1"
"29723090","1"
"29730949","1"
"29733533","1"
"29734501","1"
"29736231","2"
"29739043","1"
"29739646","3"
"29742711","1"
"29744237","0"
"29745261","0"
"29746755","2"
"29748579","2"
"29748789","2"
"29748951","1"
"29748971","0"
"29754572","1"
"29754598","2"
"29756654","1"
"29756660","2"
"29758929","2"
"29766673","2"
"29769237","2"
"29769571","2"
"29770362","3"
"29771393","2"
"29771421","1"
"29772635","1"
"29773334","1"
"29779889","1"
"29780909","2"
"29783250","1"
"29789093","4"
"29790763","1"
"29791447","0"
"29794293","1"
"29796129","1"
"29797856","1"
"29799946","1"
"29802312","2"
"29803427","1"
"29804399","0"
"29805445","0"
"29808030","1"
"29808070","2"
"29808892","1"
"29809025","1"
"29812579","0"
"29816509","1"
"29817312","2"
"29819310","1"
"29819942","0"
"29820014","1"
"29820357","1"
"29823882","1"
"29825053","1"
"29827830","1"
"29828569","2"
"29828884","2"
"29830969","1"
"29832434","1"
"29835084","1"
"29835794","0"
"29836332","2"
"29837697","1"
"29840034","2"
"29840178","1"
"29843175","1"
"29845208","0"
"29850203","1"
"29850856","1"
"29850917","3"
"29852061","1"
"29852209","1"
"29852290","4"
"29852381","1"
"29853379","1"
"29853677","2"
"29855265","1"
"29855466","1"
"29856149","1"
"29859056","4"
"29862887","1"
"29863976","1"
"29864661","1"
"29866171","1"
"29869115","1"
"29872539","1"
"29872977","1"
"29879110","1"
"29888458","5"
"29891202","7"
"29894555","1"
"29895191","1"
"29895238","3"
"29895779","1"
"29896604","1"
"29905286","2"
"29907052","1"
"29911242","0"
"29913731","2"
"29914635","2"
"29917493","0"
"29921164","1"
"29921768","1"
"29923106","1"
"29923875","1"
"29924053","2"
"29929133","1"
"29933574","3"
"29941362","1"
"29948952","1"
"29949338","2"
"29950555","1"
"29952683","2"
"29954102","1"
"29954791","13"
"29958371","1"
"29958546","1"
"29959008","2"
"29959331","1"
"29959689","4"
"29960242","1"
"29962591","1"
"29962645","5"
"29965225","1"
"29966200","2"
"29967408","2"
"29970869","1"
"29973526","2"
"29973943","1"
"29976179","2"
"29979602","1"
"29985607","1"
"29985831","2"
"29988088","1"
"29990374","1"
"29990520","1"
"29993392","1"
"29993746","1"
"29994429","2"
"29995360","2"
"29996021","1"
"29997832","1"
"30000179","1"
"30002350","1"
"30005255","1"
"30008564","2"
"30009064","0"
"30009627","1"
"30010014","1"
"30016989","1"
"30018141","1"
"30018640","2"
"30018667","1"
"30019379","1"
"30021441","0"
"30021764","2"
"30021824","0"
"30023956","2"
"30024351","3"
"30024781","1"
"30027088","1"
"30027935","2"
"30028778","2"
"30029380","1"
"30033191","1"
"30033614","1"
"30034761","2"
"30036065","1"
"30037514","1"
"30037715","2"
"30038689","1"
"30038702","3"
"30039199","1"
"30040069","1"
"30040540","2"
"30041244","1"
"30042350","1"
"30044093","1"
"30048049","1"
