id,ncomments
"32629573","7"
"32631343","1"
"32633527","1"
"32633558","0"
"32633718","5"
"32639113","10"
"32639324","2"
"32641809","0"
"32642169","1"
"32642706","17"
"32642828","4"
"32645773","0"
"32646442","1"
"32656434","0"
"32657540","0"
"32657553","14"
"32659176","0"
"32661781","0"
"32661831","0"
"32663593","0"
"32665966","1"
"32672851","2"
"32678437","3"
"32683247","1"
"32691904","2"
"32692748","0"
"32693391","0"
"32694479","2"
"32695912","4"
"32698665","1"
"32698711","7"
"32699419","0"
"32701441","1"
"32701596","11"
"32704183","8"
"32704950","5"
"32705872","6"
"32708649","4"
"32712000","4"
"32715589","0"
"32715811","2"
"32733324","5"
"32733914","2"
"32734712","4"
"32740040","10"
"32740250","2"
"32741512","0"
"32742876","4"
"32749780","1"
"32751585","0"
"32751617","2"
"32757028","2"
"32759152","3"
"32759639","7"
"32767167","7"
"32767935","0"
"32768650","4"
"32768787","7"
"32769223","0"
"32769402","0"
"32770393","13"
"32771659","5"
"32774119","0"
"32775795","2"
"32776058","1"
"32780713","2"
"32780890","8"
"32782441","10"
"32785417","3"
"32786253","0"
"32788409","0"
"32789446","11"
"32789767","0"
"32793186","0"
"32793274","3"
"32815568","3"
"32815596","5"
"32816317","2"
"32818907","0"
"32823743","2"
"32823991","7"
"32826234","5"
"32827673","0"
"32829535","4"
"32830153","0"
"32830400","4"
"32833453","3"
"32833992","4"
"32836532","1"
"32837474","1"
"32839493","0"
"32841622","2"
"32844310","2"
"32845501","4"
"32845513","0"
"32849481","0"
"32855227","1"
"32858988","1"
"32860666","4"
"32863197","6"
"32863883","0"
"32864069","0"
"32868413","2"
"32871605","0"
"32873851","2"
"32877523","0"
"32879992","0"
"32882851","0"
"32886856","1"
"32889284","0"
"32896318","0"
"32897119","8"
"32900620","1"
"32903894","0"
"32904736","4"
"32906357","0"
"32907096","0"
"32909562","0"
"32913380","1"
"32915467","0"
"32916708","1"
"32918566","2"
"32924113","2"
"32924507","0"
"32924601","0"
"32925730","1"
"32928160","0"
"32933411","0"
"32942854","4"
"32943902","6"
"32946224","0"
"32948121","3"
"32950948","3"
"32951450","5"
"32952621","3"
"32953511","3"
"32954664","3"
"32954870","0"
"32955950","4"
"32959159","1"
"32963148","16"
"32964483","2"
"32966229","2"
"32966750","2"
"32967750","8"
"32968613","0"
"32972126","0"
"32973490","3"
"32973509","2"
"32975393","3"
"32976742","0"
"32979041","7"
"32979832","0"
"32981805","1"
"32982883","1"
"32983173","0"
"32985786","3"
"32992515","1"
"32994084","0"
"32994464","0"
"32995237","3"
"32996360","6"
"33001502","0"
"33002122","8"
"33002690","0"
"33003557","0"
"33005486","0"
"33009674","0"
"33011183","2"
"33015550","6"
"33016371","2"
"33018409","1"
"33021122","10"
"33026517","0"
"33036240","0"
"33040404","0"
"33047476","3"
"33053557","0"
"33055819","3"
"33057409","3"
"33057488","1"
"33060013","1"
"33067415","2"
"33067733","2"
"33069576","0"
"33078458","1"
"33078906","0"
"33080770","5"
"33084442","3"
"33085403","0"
"33096558","0"
"33096774","7"
"33097075","7"
"33100931","2"
"33103760","1"
"33105050","0"
"33107473","0"
"33116425","2"
"33118146","0"
"33118877","2"
"33119695","4"
"33119909","2"
"33126817","5"
"33127338","5"
"33129047","0"
"33129245","0"
"33129475","1"
"33130952","1"
"33132181","7"
"33133530","0"
"33140360","0"
"33142502","0"
"33150851","11"
"33154547","2"
"33154910","3"
"33159138","1"
"33160734","3"
"33165314","1"
"33168346","3"
"33175269","5"
"33175455","0"
"33178147","11"
"33179048","5"
"33180469","2"
"33181006","0"
"33181140","0"
"33181879","0"
"33184530","6"
"33184665","1"
"33185025","0"
"33187924","4"
"33188681","3"
"33196209","0"
"33200724","0"
"33204614","0"
"33204653","2"
"33205298","4"
"33205977","0"
"33210862","0"
"33214218","0"
"33217238","2"
"33222258","0"
"33222980","0"
"33223133","0"
"33227224","6"
"33229669","2"
"33233328","2"
"33234941","0"
"33234958","4"
"33235427","5"
"33236812","0"
"33236983","0"
"33238205","1"
"33240901","0"
"33240960","1"
"33244298","1"
"33244584","1"
"33245196","2"
"33246158","5"
"33248078","2"
"33252110","2"
"33254828","0"
"33254904","2"
"33255286","0"
"33256904","1"
"33259587","3"
"33260152","1"
"33261626","0"
"33264784","6"
"33267243","4"
"33267812","0"
"33273991","1"
"33276267","10"
"33276491","0"
"33277824","2"
"33278503","1"
"33287004","6"
"33288920","2"
"33289100","2"
"33290041","14"
"33290407","2"
"33293388","0"
"33293450","0"
"33293936","2"
"33295076","1"
"33296227","0"
"33296522","2"
"33301427","4"
"33302703","0"
"33307747","0"
"33308625","0"
"33316069","0"
"33316522","2"
"33317180","1"
"33317847","0"
"33319679","0"
"33321257","0"
"33321876","1"
"33327893","0"
"33339054","4"
"33341149","4"
"33348974","10"
"33355651","0"
"33355719","17"
"33356198","2"
"33359419","1"
"33359605","6"
"33361292","0"
"33363131","1"
"33364513","5"
"33365263","1"
"33367374","3"
"33369740","0"
"33377545","4"
"33378374","0"
"33378961","3"
"33385510","1"
"33391942","2"
"33392340","0"
"33394120","1"
"33396230","2"
"33397436","0"
"33398668","0"
"33410503","8"
"33416769","0"
"33418305","1"
"33420630","7"
"33421002","0"
"33425516","3"
"33426823","11"
"33431926","0"
"33434755","0"
"33440377","4"
"33441019","0"
"33441644","0"
"33444678","0"
"33449980","6"
"33451143","2"
"33456013","0"
"33457668","4"
"33461091","0"
"33462015","2"
"33466715","1"
"33468969","4"
"33469719","0"
"33470175","5"
"33473473","10"
"33474271","0"
"33476440","4"
"33476529","2"
"33479528","0"
"33482171","2"
"33483178","5"
"33483503","6"
"33486079","0"
"33491698","0"
"33491773","0"
"33493056","3"
"33496083","0"
"33496123","15"
"33496266","1"
"33496290","3"
"33497616","5"
"33500140","13"
"33501686","2"
"33512409","0"
"33512576","1"
"33513680","1"
"33519942","5"
"33520036","0"
"33522042","0"
"33525493","0"
"33525587","0"
"33527676","2"
"33528456","9"
"33531131","2"
"33534407","4"
"33536725","2"
"33540656","0"
"33541251","0"
"33543959","0"
"33544308","0"
"33546552","5"
"33557194","0"
"33559926","0"
"33563758","2"
"33565059","0"
"33567081","0"
"33570264","3"
"33571366","2"
"33572106","1"
"33575375","0"
"33575637","0"
"33577455","2"
"33586115","1"
"33594111","7"
"33594442","0"
"33595012","2"
"33603141","2"
"33608788","0"
"33613729","0"
"33613868","0"
"33614195","7"
"33614828","0"
"33615126","4"
"33618601","0"
"33619963","5"
"33624290","2"
"33627593","0"
"33627720","3"
"33628819","1"
"33630557","2"
"33631176","1"
"33636233","0"
"33638426","6"
"33640084","1"
"33641703","2"
"33644461","0"
"33646169","7"
"33648247","2"
"33648409","4"
"33651844","0"
"33652141","2"
"33658896","11"
"33659410","2"
"33661132","1"
"33661956","0"
"33665929","0"
"33667112","2"
"33667272","2"
"33667600","2"
"33669379","0"
"33669782","3"
"33671245","1"
"33671690","0"
"33675118","3"
"33678998","1"
"33680668","0"
"33680841","0"
"33680989","2"
"33690579","0"
"33691118","7"
"33693553","0"
"33694742","0"
"33695249","0"
"33696961","2"
"33698340","5"
"33700332","1"
"33700982","0"
"33709786","0"
"33709861","7"
"33714017","0"
"33715501","9"
"33716350","1"
"33719689","7"
"33720297","1"
"33721426","6"
"33732518","0"
"33734160","1"
"33736604","1"
"33738292","0"
"33739462","3"
"33741607","3"
"33741868","0"
"33748733","6"
"33748891","4"
"33749976","2"
"33750690","2"
"33751061","1"
"33752820","0"
"33753790","13"
"33753901","1"
"33757085","3"
"33761413","6"
"33762318","2"
"33763727","0"
"33766476","0"
"33769432","0"
"33771885","13"
"33775112","0"
"33777384","3"
"33779209","4"
"33781360","5"
"33787337","0"
"33787529","1"
"33788687","2"
"33789213","0"
"33790129","4"
"33792468","6"
"33800230","3"
"33800390","4"
"33804027","0"
"33813108","3"
"33814123","0"
"33814916","4"
"33815260","0"
"33831309","3"
"33836941","2"
"33837222","2"
"33840779","0"
"33848254","1"
"33851472","4"
"33852250","0"
"33856676","1"
"33863710","0"
"33864628","0"
"33872788","2"
"33873856","9"
"33876537","16"
"33878290","0"
"33880731","12"
"33881095","0"
"33881520","3"
"33884862","0"
"33886200","0"
"33889243","0"
"33889598","2"
"33889833","9"
"33892282","1"
"33895833","9"
"33896251","0"
"33897022","5"
"33897227","2"
"33900380","1"
"33904167","7"
"33905333","4"
"33909248","5"
"33916183","3"
"33928694","3"
"33931137","1"
"33933765","4"
"33933836","3"
"33950688","1"
"33950889","0"
"33951573","0"
"33951881","1"
"33953099","0"
"33955075","0"
"33957485","0"
"33958401","1"
"33961674","0"
"33963589","0"
"33971781","1"
"33975579","3"
"33976478","4"
"33979956","2"
"33982668","2"
"33987696","0"
"33988359","1"
"33992392","4"
"33994253","2"
"33996561","9"
"33998798","1"
"33998824","3"
"34000217","0"
"34000473","0"
"34003794","0"
"34007381","7"
"34007890","3"
"34020531","2"
"34020944","4"
"34023278","0"
"34025048","15"
"34026306","3"
"34028295","0"
"34035207","3"
"34035669","2"
"34037975","1"
"34038747","0"
"34039101","2"
"34040524","4"
"34042698","6"
"34043723","0"
"34044953","0"
"34045666","6"
"34045766","2"
"34046690","4"
"34047089","0"
"34048849","0"
"34049857","4"
"34050925","0"
"34052291","0"
"34058960","0"
"34062047","1"
"34064127","0"
"34066819","6"
"34067399","0"
"34073576","0"
"34075880","3"
"34080813","0"
"34084643","3"
"34085114","2"
"34087241","0"
"34091837","0"
"34093802","0"
"34104149","7"
"34106806","5"
"34108434","1"
"34110598","0"
"34111944","0"
"34114163","5"
"34118956","4"
"34122985","4"
"34123801","1"
"34126558","2"
"34127718","1"
"34132964","0"
"34141341","2"
"34151674","0"
"34153945","5"
"34155468","6"
"34155748","2"
"34156980","10"
"34157581","3"
"34161577","3"
"34164496","4"
"34166186","0"
"34166663","2"
"34169751","5"
"34169937","0"
"34170954","3"
"34173857","1"
"34174435","0"
"34174919","0"
"34174961","0"
"34176476","1"
"34177257","0"
"34178262","5"
"34179622","0"
"34180249","3"
"34181072","2"
"34182656","0"
"34182813","3"
"34183795","0"
"34187589","2"
"34190591","0"
"34194223","0"
"34196969","3"
"34197323","0"
"34197385","2"
"34198950","0"
"34199215","1"
"34203965","2"
"34206792","0"
"34208495","1"
"34208669","1"
"34209114","1"
"34212748","4"
"34215337","3"
"34222864","1"
"34223331","3"
"34224053","2"
"34227736","6"
"34231695","2"
"34234763","2"
"34236329","0"
"34241527","3"
"34243955","9"
"34245251","1"
"34247508","4"
"34247590","1"
"34249977","7"
"34250190","0"
"34250355","3"
"34251820","1"
"34255455","3"
"34256183","2"
"34256920","0"
"34260548","0"
"34263239","2"
"34263324","0"
"34263841","17"
"34264559","5"
"34265036","1"
"34265117","0"
"34268919","0"
"34269086","4"
"34269967","0"
"34269980","0"
"34273233","0"
"34275411","1"
"34275673","1"
"34276317","2"
"34276558","3"
"34277153","2"
"34277555","9"
"34284810","2"
"34287584","3"
"34288584","0"
"34288705","0"
"34288936","0"
"34291462","1"
"34292245","5"
"34293370","2"
"34296638","3"
"34299152","1"
"34299276","3"
"34301619","8"
"34302999","2"
"34310512","0"
"34312758","7"
"34318040","2"
"34318414","0"
"34319801","4"
"34319957","5"
"34322047","0"
"34322754","0"
"34324151","5"
"34324466","6"
"34324539","2"
"34325583","2"
"34327192","5"
"34329244","0"
"34331098","0"
"34331206","0"
"34331534","4"
"34331807","4"
"34333476","6"
"34333746","1"
"34339859","1"
"34342467","0"
"34343500","10"
"34344226","0"
"34345246","0"
"34345271","5"
"34345511","0"
"34347605","7"
"34347776","0"
"34348534","0"
"34348720","0"
"34348830","4"
"34349217","1"
"34350030","12"
"34350657","1"
"34352388","5"
"34354401","7"
"34354983","0"
"34356101","1"
"34360966","5"
"34362104","2"
"34362946","3"
"34369789","0"
"34371613","1"
"34375434","0"
"34382508","2"
"34383163","2"
"34385380","3"
"34388889","4"
"34390210","5"
"34392681","2"
"34392766","3"
"34393768","0"
"34394732","2"
"34394736","2"
"34397993","1"
"34403823","6"
"34407735","0"
"34413606","0"
"34413669","0"
"34419211","7"
"34420086","3"
"34426226","0"
"34427648","3"
"34430729","10"
"34437344","1"
"34437473","2"
"34440036","0"
"34440941","2"
"34442049","3"
"34465307","14"
"34471245","1"
"34475312","2"
"34475623","0"
"34479550","4"
"34480468","7"
"34481912","3"
"34482390","0"
"34489009","2"
"34490310","1"
"34490807","8"
"34500133","1"
"34500173","0"
"34501184","0"
"34501203","1"
"34501435","6"
"34502614","0"
"34503063","14"
"34503902","0"
"34505437","1"
"34506369","6"
"34506551","3"
"34511198","10"
"34516678","0"
"34516937","5"
"34517861","2"
"34522508","3"
"34522863","10"
"34529349","0"
"34530210","2"
"34530817","0"
"34531073","0"
"34531316","5"
"34532567","0"
"34533793","0"
"34538326","1"
"34540427","2"
"34543259","0"
"34543986","1"
"34547159","0"
"34553203","0"
"34554074","3"
"34555123","0"
"34556368","2"
"34561534","3"
"34561800","2"
"34570800","1"
"34572743","6"
"34574299","1"
"34574390","7"
"34576583","0"
"34579096","22"
"34579860","0"
"34584732","5"
"34596366","8"
"34596549","2"
"34603104","0"
"34604312","2"
"34605403","0"
"34606940","0"
"34608707","1"
"34610207","0"
"34613479","1"
"34614214","0"
"34615241","3"
"34615749","0"
"34616703","1"
"34617818","6"
"34618227","1"
"34618755","4"
"34620141","1"
"34620776","2"
"34621682","0"
"34622746","11"
"34623255","0"
"34623982","5"
"34628943","4"
"34629065","4"
"34629446","1"
"34629558","0"
"34632889","1"
"34633972","7"
"34634135","0"
"34634453","0"
"34636019","1"
"34636199","0"
"34636801","5"
"34637486","2"
"34638278","0"
"34640608","6"
"34642606","0"
"34643839","0"
"34644146","4"
"34647701","3"
"34647973","2"
"34649423","7"
"34650645","0"
"34651788","0"
"34654464","0"
"34657545","2"
"34657582","0"
"34660907","3"
"34661473","3"
"34663563","3"
"34670560","7"
"34672037","5"
"34672363","4"
"34675631","4"
"34677211","4"
"34680362","1"
"34681330","1"
"34682497","11"
"34687869","3"
"34691362","4"
"34694957","0"
"34698377","2"
"34700842","0"
"34706812","2"
"34708493","4"
"34710082","0"
"34714789","2"
"34716681","8"
"34717854","2"
"34726223","0"
"34733750","5"
"34734082","2"
"34736872","3"
"34739634","10"
"34741428","1"
"34746502","0"
"34752857","0"
"34753254","1"
"34755093","0"
"34759001","4"
"34759900","0"
"34762254","2"
"34762320","2"
"34762869","9"
"34765680","0"
"34767099","3"
"34767288","2"
"34768795","9"
"34773547","2"
"34779222","4"
"34779244","0"
"34783577","0"
"34785210","1"
"34786693","0"
"34789950","0"
"34791771","2"
"34792686","2"
"34793640","0"
"34793650","0"
"34797406","2"
"34797736","2"
"34801934","8"
"34803754","0"
"34803774","6"
"34808404","0"
"34809705","1"
"34812245","0"
"34812897","0"
"34813550","1"
"34817499","0"
"34819621","0"
"34820717","2"
"34822863","1"
"34823736","0"
"34826388","0"
"34826391","2"
"34831056","7"
"34837808","0"
"34840553","3"
"34846624","11"
"34847959","2"
"34852735","6"
"34856909","0"
"34858691","0"
"34860885","1"
"34866335","2"
"34869007","0"
"34869262","0"
"34871374","0"
"34876364","1"
"34876774","0"
"34878134","2"
"34878208","2"
"34879351","3"
"34882148","6"
"34882918","3"
"34883042","2"
"34885245","1"
"34887483","4"
"34887587","6"
"34888665","3"
"34889040","17"
"34893885","1"
"34894380","4"
"34901123","5"
"34905493","0"
"34907636","5"
"34908771","0"
"34908923","1"
"34910206","1"
"34913409","5"
"34916600","7"
"34917237","0"
"34917512","0"
"34920852","1"
"34921161","0"
"34922935","0"
"34928787","0"
"34932352","9"
"34934386","0"
"34936256","1"
"34937785","6"
"34940549","0"
"34942051","2"
"34943791","1"
"34948511","2"
"34950611","2"
"34954577","0"
"34956808","0"
"34957675","0"
"34960691","0"
"34967313","4"
"34972305","0"
"34972917","4"
"34973097","3"
"34975722","1"
"34976314","5"
"34983708","2"
"34984633","0"
"34985596","1"
"34991975","1"
"34992195","8"
"34992578","6"
"34998373","5"
"34999024","2"
"35002071","2"
"35008647","8"
"35012818","10"
"35013625","1"
"35017376","1"
"35017634","1"
"35020389","0"
"35021277","2"
"35022649","8"
"35024688","5"
"35025120","4"
"35029499","4"
"35029996","0"
"35032049","3"
"35037012","0"
"35039835","2"
"35041200","12"
"35050307","0"
"35056529","0"
"35059831","5"
"35061043","7"
"35064312","0"
"35066482","0"
"35067684","0"
"35070695","0"
"35072187","0"
"35074428","4"
"35079889","0"
"35085507","0"
"35085974","1"
"35087408","5"
"35089015","3"
"35089925","2"
"35091226","0"
"35092315","3"
"35094696","2"
"35094985","1"
"35099408","6"
"35102371","2"
"35111094","0"
"35113476","2"
"35114120","2"
"35114277","1"
"35114578","1"
"35129343","0"
"35130149","2"
"35130195","3"
"35134836","6"
"35137678","0"
"35139763","10"
"35140722","2"
"35140845","5"
"35141959","0"
"35148015","3"
"35156188","0"
"35156257","6"
"35156705","2"
"35163361","11"
"35163750","15"
"35176845","0"
"35178193","0"
"35178904","9"
"35179667","0"
"35180409","4"
"35184001","7"
"35184440","0"
"35185112","0"
"35186181","0"
"35188976","2"
"35194421","8"
"35194822","0"
"35200729","0"
"35202115","3"
"35202805","4"
"35203152","0"
"35212881","4"
"35214781","0"
"35218530","1"
"35218941","2"
"35223163","0"
"35225113","4"
"35227802","0"
"35229662","0"
"35231142","16"
"35233777","1"
"35241696","1"
"35242182","1"
"35242910","9"
"35243451","0"
"35246680","1"
"35247441","10"
"35250146","11"
"35257329","3"
"35259006","2"
"35259688","0"
"35264934","6"
"35271192","0"
"35271470","3"
"35273479","1"
"35274310","3"
"35275309","13"
"35276890","1"
"35282792","0"
"35289912","0"
"35291188","4"
"35291737","2"
"35293156","3"
"35294204","0"
"35294705","0"
"35294854","5"
"35296699","4"
"35302510","3"
"35303629","2"
"35303973","2"
"35305340","2"
"35305496","4"
"35306680","0"
"35307143","0"
"35308945","8"
"35312041","0"
"35313595","6"
"35315716","2"
"35321492","0"
"35321887","0"
"35322294","3"
"35323930","0"
"35324222","5"
"35324448","1"
"35325130","2"
"35325531","0"
"35325909","0"
"35327829","3"
"35328007","9"
"35330160","1"
"35335210","1"
"35338182","0"
"35338656","1"
"35340082","0"
"35343146","8"
"35345060","3"
"35347055","4"
"35358779","0"
"35359708","3"
"35363243","0"
"35363574","3"
"35366368","4"
"35366707","1"
"35367929","7"
"35369932","2"
"35370070","3"
"35373589","2"
"35375884","1"
"35378037","3"
"35379203","9"
"35383571","9"
"35385357","2"
"35387512","3"
"35388421","0"
"35403908","7"
"35408192","4"
"35414027","0"
"35414071","0"
"35414799","2"
"35415353","7"
"35419143","2"
"35419535","5"
"35420531","0"
"35421796","3"
"35423145","0"
"35423364","2"
"35423367","2"
"35431895","0"
"35434862","2"
"35434916","0"
"35435816","0"
"35437506","2"
"35437930","0"
"35438411","0"
"35438490","0"
"35438798","5"
"35439126","1"
"35442465","3"
"35442724","3"
"35444144","1"
"35447730","2"
"35448618","0"
"35450834","4"
"35461943","0"
"35464554","1"
"35465178","0"
"35468700","3"
"35473856","0"
"35474142","0"
"35480341","0"
"35483037","1"
"35484112","1"
"35484982","3"
"35486796","0"
"35489779","0"
"35493792","3"
"35499387","0"
"35501223","11"
"35503074","3"
"35503172","0"
"35503311","6"
"35508898","5"
"35514550","3"
"35516336","0"
"35521211","0"
"35523555","0"
"35524485","8"
"35525136","0"
"35526663","2"
"35527495","0"
"35529625","0"
"35532240","0"
"35532839","0"
"35537290","1"
"35537729","1"
"35541686","0"
"35545455","0"
"35550025","2"
"35551215","0"
"35553559","1"
"35555754","0"
"35557345","0"
"35559721","5"
"35561302","0"
"35562441","1"
"35563856","0"
"35564145","2"
"35565389","0"
"35565822","6"
"35572015","4"
"35572226","4"
"35573047","2"
"35574470","2"
"35574630","0"
"35579500","3"
"35579611","2"
"35582257","2"
"35582396","0"
"35584864","1"
"35585855","0"
"35586663","1"
"35588744","6"
"35590105","2"
"35592518","1"
"35598849","0"
"35599268","0"
"35600093","3"
"35601196","9"
"35604275","3"
"35604802","1"
"35605805","2"
"35609141","0"
"35609632","0"
"35610606","2"
"35613544","2"
"35614243","0"
"35616627","0"
"35616658","3"
"35621686","3"
"35624892","0"
"35625795","3"
"35626251","1"
"35628599","0"
"35629094","9"
"35630993","0"
"35631096","2"
"35635684","4"
"35638936","4"
"35639414","0"
"35642573","1"
"35647185","1"
"35647719","1"
"35649420","0"
"35652497","7"
"35655855","0"
"35658263","6"
"35658300","0"
"35659351","0"
"35664485","12"
"35676226","2"
"35680020","2"
"35681221","2"
"35685121","0"
"35685213","0"
"35685413","1"
"35688380","6"
"35693539","0"
"35694203","5"
"35696150","6"
"35699405","1"
"35700572","0"
"35703176","0"
"35704582","3"
"35707174","8"
"35712490","2"
"35713224","1"
"35713802","0"
"35718854","2"
"35719642","2"
"35723063","0"
"35723173","0"
"35723859","6"
"35724306","3"
"35726339","0"
"35729192","5"
"35730049","0"
"35736045","1"
"35738763","1"
"35739377","0"
"35740725","6"
"35745639","0"
"35747160","7"
"35747630","0"
"35747801","3"
"35748796","5"
"35752228","1"
"35757582","0"
"35761023","4"
"35761249","14"
"35762926","5"
"35763932","0"
"35764085","0"
"35766336","2"
"35768598","2"
"35768910","0"
"35772215","2"
"35772662","9"
"35774200","6"
"35784172","0"
"35784381","3"
"35785282","1"
"35787504","2"
"35788023","1"
"35793739","0"
"35797231","0"
"35797859","0"
"35798080","4"
"35798267","0"
"35799990","1"
"35800839","0"
"35802643","2"
"35805509","13"
"35807337","0"
"35808466","0"
"35808938","1"
"35810021","0"
"35816205","0"
"35821151","2"
"35823679","4"
"35826649","0"
"35828449","3"
"35834331","0"
"35837211","3"
"35837885","0"
"35839930","0"
"35840067","0"
"35842542","3"
"35844616","8"
"35853392","1"
"35861370","1"
"35861709","0"
"35865222","5"
"35865563","2"
"35871675","0"
"35872749","2"
"35875039","1"
"35880360","1"
"35881325","1"
"35881641","1"
"35883732","0"
"35885374","2"
"35887276","1"
"35893860","7"
"35895547","13"
"35895567","4"
"35909218","0"
"35909602","4"
"35912849","0"
"35912919","4"
"35913174","6"
"35916366","0"
"35918430","1"
"35919360","0"
"35924014","2"
"35924054","0"
"35925113","2"
"35926565","13"
"35931636","3"
"35935595","11"
"35937232","5"
"35937928","2"
"35943243","0"
"35944600","0"
"35945781","1"
"35951250","4"
"35956636","0"
"35968889","2"
"35969799","0"
"35973392","6"
"35982094","3"
"35982388","1"
"35983294","3"
"35986193","14"
"35989524","0"
"35991023","2"
"35997030","3"
"35998063","0"
"35998518","1"
"35999997","0"
"36005988","3"
"36006486","0"
"36006990","1"
"36007336","1"
"36008663","2"
"36013230","1"
"36013619","4"
"36014616","7"
"36016856","1"
"36026300","0"
"36027187","1"
"36034635","0"
"36042555","3"
"36044930","0"
"36045048","0"
"36046023","0"
"36048815","8"
"36048963","7"
"36053132","1"
"36053445","0"
"36056747","2"
"36061627","10"
"36065366","0"
"36066454","2"
"36066954","0"
"36068032","13"
"36076842","0"
"36077961","1"
"36085231","0"
"36085429","8"
"36094268","3"
"36098769","3"
"36100492","1"
"36103877","0"
"36107551","8"
"36114891","7"
"36116627","1"
"36120665","0"
"36122217","8"
"36123003","1"
"36125714","4"
"36126305","0"
"36131785","3"
"36132154","3"
"36134880","2"
"36136963","4"
"36140550","0"
"36141302","0"
"36143106","0"
"36143644","2"
"36146978","0"
"36149819","0"
"36151402","0"
"36151800","0"
"36152527","1"
"36160247","5"
"36161740","1"
"36164432","5"
"36171656","2"
"36174463","0"
"36180060","2"
"36183360","0"
"36185521","3"
"36187792","0"
"36188782","2"
"36197823","0"
"36198955","0"
"36200553","1"
"36201098","0"
"36202269","0"
"36205117","6"
"36205295","0"
"36205677","3"
"36206199","3"
"36210825","6"
"36218119","0"
"36219736","5"
"36222757","2"
"36224912","0"
"36229192","0"
"36230164","1"
"36235449","0"
"36235808","1"
"36236147","0"
"36236503","12"
"36239677","0"
"36243936","5"
"36247336","0"
"36248423","1"
"36249162","0"
"36249384","3"
"36252399","0"
"36253718","0"
"36254551","4"
"36258135","0"
"36260120","6"
"36263612","0"
"36263926","0"
"36266850","3"
"36267051","0"
"36273412","6"
"36275871","0"
"36277604","0"
"36278066","2"
"36278341","0"
"36278705","11"
"36280067","0"
"36282237","0"
"36284078","0"
"36285711","0"
"36285893","0"
"36289921","2"
"36290026","2"
"36290338","5"
"36294724","0"
"36295461","13"
"36296738","0"
"36298351","4"
"36301527","0"
"36303829","2"
"36304584","2"
"36304690","6"
"36306365","0"
"36306959","0"
"36317580","0"
"36320251","1"
"36333801","6"
"36334935","4"
"36337249","2"
"36340013","0"
"36343804","0"
"36346426","0"
"36348226","1"
"36351460","7"
"36355705","5"
"36357237","6"
"36361578","2"
"36364096","1"
"36366070","2"
"36366786","8"
"36368925","0"
"36373117","4"
"36373638","1"
"36381318","0"
"36381984","0"
"36385416","4"
"36390793","7"
"36393717","0"
"36394898","1"
"36398617","2"
"36398750","10"
"36401451","0"
"36401863","0"
"36402645","0"
"36403278","4"
"36403911","6"
"36405632","0"
"36408893","1"
"36408912","10"
"36409250","0"
"36412287","0"
"36414170","8"
"36419974","2"
"36424314","0"
"36426109","0"
"36428222","5"
"36428374","0"
"36428467","0"
"36429196","0"
"36429481","0"
"36429710","2"
"36430699","4"
"36433045","6"
"36434199","0"
"36442832","1"
"36450016","1"
"36450945","4"
"36453422","1"
"36454359","0"
"36456104","2"
"36459668","3"
"36461380","2"
"36461390","3"
"36462821","2"
"36463513","2"
"36464840","0"
"36468760","0"
"36469828","0"
"36470679","3"
"36472006","5"
"36476460","1"
"36477011","0"
"36477976","0"
"36479053","0"
"36487424","0"
"36487799","2"
"36489434","7"
"36490641","8"
"36494840","0"
"36495255","0"
"36497379","11"
"36501495","0"
"36503620","0"
"36505578","0"
"36507448","0"
"36507796","6"
"36509992","2"
"36511288","0"
"36514543","0"
"36518324","2"
"36529299","1"
"36531215","1"
"36531364","2"
"36532424","2"
"36533265","2"
"36534248","1"
"36537929","1"
"36538386","0"
"36540441","0"
"36540763","0"
"36543364","0"
"36544413","1"
"36547443","2"
"36548621","14"
"36555094","5"
"36555930","3"
"36556107","0"
"36558374","3"
"36572465","6"
"36575195","5"
"36576813","0"
"36578963","4"
"36579401","0"
"36581481","0"
"36586082","0"
"36589298","3"
"36590655","0"
"36591529","15"
"36595148","3"
"36595933","2"
"36597383","2"
"36600357","4"
"36603066","9"
"36619373","3"
"36622511","2"
"36624105","0"
"36625364","0"
"36625927","5"
"36626031","5"
"36628903","0"
"36629500","0"
"36630516","4"
"36633552","1"
"36635102","2"
"36642317","0"
"36642938","1"
"36644398","2"
"36645918","0"
"36649898","0"
"36650337","4"
"36650684","3"
"36652385","0"
"36655009","0"
"36657198","2"
"36658000","0"
"36660176","0"
"36661777","0"
"36667021","3"
"36670056","4"
"36673163","0"
"36674474","3"
"36675883","2"
"36676130","3"
"36677387","2"
"36679397","0"
"36682154","3"
"36684414","2"
"36685193","16"
"36686054","4"
"36686950","0"
"36695152","2"
"36696514","5"
"36699769","7"
"36700530","1"
"36700677","0"
"36701615","3"
"36702450","0"
"36704571","1"
"36707506","0"
"36712679","0"
"36713642","8"
"36716610","0"
"36719775","5"
"36719947","1"
"36722532","3"
"36722870","2"
"36730596","2"
"36732940","10"
"36733439","0"
"36734116","0"
"36735472","1"
"36735996","7"
"36737028","3"
"36739809","3"
"36741415","3"
"36743018","5"
"36743894","1"
"36748762","0"
"36752367","3"
"36752451","0"
"36752526","2"
"36756166","1"
"36756394","2"
"36757336","2"
"36760518","0"
"36761881","1"
"36764469","0"
"36766703","1"
"36769045","1"
"36772529","2"
"36775770","5"
"36776606","17"
"36777011","5"
"36779113","0"
"36785901","2"
"36786669","0"
"36787478","1"
"36789140","0"
