language,title,tags,link,label,summary
ruby,feat pass custom ssl cert file pact node retri,pr,https://github.com/pact-foundation/pact-ruby/issues/208,Update,Adds functionality
ruby,pup add support devic puppet ssl clean,pr,https://github.com/puppetlabs/puppet/issues/7194,"Update, API Usage",Integrating a component
ruby,fix creat user ldap requir password,pr,https://github.com/theforeman/foreman/issues/6005,Fix,Missing functionality
ruby,rake bootstrap error bcrypt error invalidhash invalid hash,issue,https://github.com/loomio/loomio/issues/4756,"Discrepancy, Errors",Doesn't understand error
ruby,updat support ssh config readi,pr,https://github.com/hashicorp/vagrant/issues/2953,Discrepancy,Incorrect behaviour
ruby,problem ssh config pars,issue,https://github.com/net-ssh/net-ssh/issues/6,Discrepancy,Incorrect behaviour
ruby,encrypt channel password store db,issue,https://github.com/zammad/zammad/issues/460,Review,Adding security consideration
ruby,updat trust cach updat role,pr,https://github.com/thepracticaldev/dev.to/issues/1786,Fix,Bug fix
ruby,check usernam password,issue,https://github.com/NoamB/sorcery/issues/169,API Usage,Usage question
ruby,os x user provid fix except salt found,pr,https://github.com/chef/chef/issues/2724,Fix,Missing functionality
ruby,ldap allow login signup docker cli,pr,https://github.com/SUSE/Portus/issues/326,Update,Adds functionality
ruby,miss javascript asset deploy heroku,issue,https://github.com/ankane/blazer/issues/205,"Discrepancy, Errors",Unexpected error
ruby,check cooki overflow,pr,https://github.com/rails/rails/issues/6796,Fix,Missing functionality
ruby,allow secur cooki,pr,https://github.com/binarylogic/authlogic/issues/210,Fix,Missing functionality
ruby,backport sharedhelp trap memleak fix,pr,https://github.com/elastic/logstash/issues/11468,API Change,Backwards compatability
ruby,alert exist user new password criteria,issue,https://github.com/ifmeorg/ifme/issues/1168,Update,Adds functionality
ruby,password contain ssh password login recogn show password login,issue,https://github.com/net-ssh/net-ssh/issues/520,Errors,Identified bug
ruby,rail api undefin method auto login,issue,https://github.com/NoamB/sorcery/issues/331,Errors,Identified bug
ruby,improv perform checksum filter,pr,https://github.com/elastic/logstash/issues/1491,Review,Improves functionality
ruby,run match cert report local code sign ident found find newli gener certif instal,issue,https://github.com/fastlane/fastlane/issues/7689,"Discrepancy, Errors",Unexpected error
ruby,prevent user sign notifi airbrak,pr,https://github.com/airbrake/airbrake/issues/642,Fix,Bug fix
ruby,login credenti seem wrong,issue,https://github.com/fastlane/fastlane/issues/12528,Discrepancy,Incorrect behaviour
ruby,cannot overrid default ssh port forward,issue,https://github.com/hashicorp/vagrant/issues/3232,Discrepancy,Unexpected behaviour
ruby,match cannot decrypt manual certif,issue,https://github.com/fastlane/fastlane/issues/15111,Discrepancy,Usage confusion
ruby,rebuilt java payload latest ndk sdk meterpret javapayload,pr,https://github.com/rapid7/metasploit-framework/issues/4699,"Fix, Review",Refactor
ruby,filter attempt authent check option,pr,https://github.com/ManageIQ/manageiq/issues/13026,Fix,Missing functionality
ruby,print unpatch version found insecur sourc,pr,https://github.com/rubysec/bundler-audit/issues/68,Review,Cleaning code
ruby,cooki token owasp fingerprint,issue,https://github.com/doorkeeper-gem/doorkeeper/issues/1284,"API Usage, Review",Discussing security considerations
ruby,plu symbol longer decod space part url captur,issue,https://github.com/sinatra/sinatra/issues/463,Errors,Identified bug
ruby,creat server cannot ssh,issue,https://github.com/fog/fog/issues/544,Discrepancy,Unexpected behaviour
ruby,mongodatastor abl specifi usernam password,issue,https://github.com/markevans/dragonfly/issues/23,Update,Feature request
ruby,allow asseturlhelp asset url use mailer,pr,https://github.com/rails/rails/issues/19390,Update,Adds functionality
ruby,add rout rb asset path,issue,https://github.com/railsware/js-routes/issues/146,API Usage,Usage question
ruby,gecod repositori sha chang,issue,https://github.com/Homebrew/homebrew-core/issues/24954,API Change,Update Issue
ruby,proxi asset replac second run,issue,https://github.com/envygeeks/jekyll-assets/issues/451,Errors,Identified bug
ruby,pool blacklist,issue,https://github.com/danbooru/danbooru/issues/1402,Update,Feature request
ruby,sign redirect sign complet unauthor ms,issue,https://github.com/heartcombo/devise/issues/1741,"API Change, Errors",Version issue
objective-c,show error messag ssh key miss,issue,https://github.com/blinksh/blink/issues/671,Discrepancy,Unexpected behaviour
objective-c,react nativ facebook login get pictur,issue,https://github.com/magus/react-native-facebook-login/issues/246,API Usage,Usage question
objective-c,japanes review show incorrect usernam,issue,https://github.com/omz/AppSales-Mobile/issues/30,Errors,Identified bug
objective-c,timob updat assetcrypt modul,pr,https://github.com/appcelerator/titanium_mobile/issues/6303,Update,Adds functionality
objective-c,danger add changelog check,pr,https://github.com/expo/expo/issues/7441,Update,Adds functionality
objective-c,chip exampl respect safe area,pr,https://github.com/material-components/material-components-ios/issues/4856,Fix,Missing functionality
objective-c,auth login fail present password,issue,https://github.com/expo/expo/issues/340,Errors,Identified bug
objective-c,forc new login twitter auth,issue,https://github.com/nst/STTwitter/issues/66,API Usage,Usage question
objective-c,alway unsaf unretain deleg,issue,https://github.com/nicklockwood/iCarousel/issues/706,Errors,Identified bug
objective-c,validatereceiptio alway return fals,issue,https://github.com/dooboolab/react-native-iap/issues/237,Errors,Identified bug
objective-c,gener password keychain item found,issue,https://github.com/ptoomey3/Keychain-Dumper/issues/35,Errors,Identified bug
objective-c,condens form unsign cast,pr,https://github.com/spotify/HubFramework/issues/257,Review,Updating to better practice
objective-c,issu integr login screen applic,issue,https://github.com/Friend-LGA/LGSideMenuController/issues/60,"API Usage, Discrepancy",Issue integrating a component
objective-c,notauthorizedexcept messag incorrect usernam password,issue,https://github.com/aws-amplify/aws-sdk-ios/issues/1124,"Discrepancy, Errors",Usage confusion
objective-c,make authent scope avail librari client,issue,https://github.com/nxtbgthng/OAuth2Client/issues/9,API Usage,Integrating a component
objective-c,cooki login work,issue,https://github.com/liquidx/webviewscreensaver/issues/31,Discrepancy,Usage confusion
objective-c,sign updat via ssh unabl access requir key keychain,issue,https://github.com/sparkle-project/Sparkle/issues/1323,"Discrepancy, Errors",Usage confusion
objective-c,timob android tihttpclient credenti encod issu,pr,https://github.com/appcelerator/titanium_mobile/issues/9220,Errors,Identified bug
objective-c,provid version asset compil binari,issue,https://github.com/paypal/PayPal-iOS-SDK/issues/473,Update,Feature request
objective-c,url valid request url success didfailloaderror give info,issue,https://github.com/ninjinkun/NJKWebViewProgress/issues/28,Errors,Identified bug
objective-c,possibl lock usernam email creation,issue,https://github.com/agilebits/onepassword-app-extension/issues/381,API Usage,Usage question
objective-c,login error googl sign null develop error,issue,https://github.com/expo/expo/issues/8927,Errors,Identified bug
objective-c,ad ca automat make certif pass afsecuritypolici,issue,https://github.com/AFNetworking/AFNetworking/issues/3119,Discrepancy,Unexpected behaviour
objective-c,mqttsession securitypolici found,issue,https://github.com/novastone-media/MQTT-Client-Framework/issues/326,"Discrepancy, Errors",Doesn't understand error
objective-c,allow block start empti whitelist,issue,https://github.com/SelfControlApp/selfcontrol/issues/260,Update,Feature request
objective-c,handl authent code,pr,https://github.com/facebook/facebook-ios-sdk/issues/450,"Update, Review",Adding security consideration
objective-c,chatsecur silent lose trust omemo key,issue,https://github.com/ChatSecure/ChatSecure-iOS/issues/1046,Discrepancy,Incorrect behaviour
objective-c,secur bug bypass pin entri,issue,https://github.com/MiniKeePass/MiniKeePass/issues/594,Errors,Identified vulnerability
objective-c,omemo otr fingerprint handl messag,issue,https://github.com/ChatSecure/ChatSecure-iOS/issues/600,Review,Adding security consideration
objective-c,add custom thumb asset scale,issue,https://github.com/ResearchKit/ResearchKit/issues/67,Update,Adds functionality
objective-c,remov framework refer openssl libcrypto,pr,https://github.com/nygard/class-dump/issues/58,Fix,Bug fix
objective-c,push self sign onion cert,issue,https://github.com/ChatSecure/ChatSecure-iOS/issues/799,"API Usage, Conceptual",Discussing security considerations
objective-c,bug fix potenti memori leak,pr,https://github.com/rFlex/SCRecorder/issues/63,Fix,Bug fix
objective-c,strip sign strip framework sh still requir,issue,https://github.com/realm/realm-cocoa/issues/3706,Discrepancy,Usage confusion
objective-c,creat new zip password protect,issue,https://github.com/pixelglow/ZipZap/issues/124,API Usage,Usage question
objective-c,abil hide password still copi,issue,https://github.com/MacPass/MacPass/issues/480,Update,Feature request
objective-c,self sign certif,pr,https://github.com/RestKit/RestKit/issues/31,Update,Adds functionality
objective-c,decod progress jpeg imag internet,issue,https://github.com/ibireme/YYImage/issues/56,API Usage,Usage question
objective-c,new initi inject typhoonparameterinjectedbyfactoryrefer,issue,https://github.com/appsquickly/typhoon/issues/153,Update,Adds functionality
objective-c,timob android tls properli validatessecurecert true,pr,https://github.com/appcelerator/titanium_mobile/issues/7493,Update,Adds functionality
objective-c,unabl ssh copi id,issue,https://github.com/blinksh/blink/issues/554,Discrepancy,Usage confusion
objective-c,memori leak due unsaf swizzl,issue,https://github.com/mattt/AnimatedGIFImageSerialization/issues/11,Errors,Identified bug
objective-c,fix android fix asset encrypt window bit java,pr,https://github.com/appcelerator/titanium_mobile/issues/11136,Fix,Bug fix
objective-c,url seem clear cach use store usernam password integr web browser,issue,https://github.com/MiniKeePass/MiniKeePass/issues/419,Discrepancy,Unexpected behaviour
objective-c,exp login fail feedback code,issue,https://github.com/expo/expo/issues/852,Discrepancy,Unexpected behaviour
objective-c,explicitli set data protect attribut file written read watchkit extens even pair phone lock,pr,https://github.com/mutualmobile/MMWormhole/issues/75,Update,Adds functionality
objective-c,wrong redirect url provid wrong credenti first log correctli,issue,https://github.com/nst/STTwitter/issues/197,Errors,Identified bug
objective-c,add encrypt cdecloudfilesystem,issue,https://github.com/drewmccormack/ensembles/issues/35,Update,Feature request
objective-c,client credenti includ request bodi recommend,issue,https://github.com/AFNetworking/AFOAuth2Manager/issues/85,Review,Updating to better practice
objective-c,know websit encrypt password,issue,https://github.com/Lyndir/MasterPassword/issues/147,API Usage,Usage question
objective-c,support authent,issue,https://github.com/pkyeck/socket.IO-objc/issues/100,Update,Feature request
objective-c,add thread safeti httprequest,pr,https://github.com/phoboslab/Ejecta/issues/559,Fix,Missing functionality
objective-c,chang host favorit lose password store keychain,issue,https://github.com/sequelpro/sequelpro/issues/1005,Errors,Identified bug
objective-c,make afnetwork allow self sign certif without ad project,issue,https://github.com/AFNetworking/AFNetworking/issues/2776,API Usage,Usage question
objective-c,allow forbid privat key export,issue,https://github.com/blinksh/blink/issues/622,Update,Feature request
objective-c,timob function assign proxi properti garbag collect,pr,https://github.com/appcelerator/titanium_mobile/issues/3994,Errors,Identified bug
objective-c,json encod yield applic x www form urlencod content type,issue,https://github.com/MugunthKumar/MKNetworkKit/issues/48,Discrepancy,Incorrect behaviour
objective-c,add support password protect ssh key,issue,https://github.com/git-up/GitUp/issues/159,Update,Feature request
objective-c,fix crash load grpc certif bundl found,pr,https://github.com/firebase/firebase-ios-sdk/issues/2280,Fix,Bug fix
objective-c,add support invalid untrust ssl certif debug,pr,https://github.com/AFNetworking/AFNetworking/issues/204,Update,Adds functionality
objective-c,extra space usernam,issue,https://github.com/blinksh/blink/issues/211,Errors,Identified bug
objective-c,wkwebviewjavascriptbridg inject javasript issu,issue,https://github.com/marcuswestin/WebViewJavascriptBridge/issues/154,Errors,Identified bug
objective-c,twitter login crash app,issue,https://github.com/parse-community/Parse-SDK-iOS-OSX/issues/792,"Discrepancy, Errors",Doesn't understand error
objective-c,featur request lock password view,issue,https://github.com/MacPass/MacPass/issues/432,Update,Feature request
objective-c,storyboard solut login,issue,https://github.com/mikefrederick/MFSideMenu/issues/117,"Review, Conceptual",Discussing functionality change
objective-c,unexpect behaviour ssl certif,issue,https://github.com/AFNetworking/AFNetworking/issues/1624,Discrepancy,Unexpected behaviour
objective-c,dispatch sync pars expir date still thread safe potenti caus deadlock,issue,https://github.com/MugunthKumar/MKNetworkKit/issues/108,Errors,Identified vulnerability
objective-c,synchron open login checkmark,pr,https://github.com/matryer/bitbar/issues/259,Fix,Bug fix
swift,detect ssl certif chang,issue,https://github.com/Alamofire/Alamofire/issues/814,API Usage,Usage question
swift,cannot import address key file password,issue,https://github.com/trustwallet/trust-wallet-ios/issues/573,"Discrepancy, Errors",Unexpected error
swift,make self sign certif work ios,issue,https://github.com/grpc/grpc-swift/issues/536,"Discrepancy, Errors",Usage confusion
swift,flickr oauth succe photo upload return photo specifi,issue,https://github.com/OAuthSwift/OAuthSwift/issues/543,Discrepancy,Unexpected behaviour
swift,aes encrypt without iv,issue,https://github.com/krzyzanowskim/CryptoSwift/issues/575,API Usage,Usage question
swift,crash deinit decryptor xcode b,issue,https://github.com/RNCryptor/RNCryptor/issues/276,"Discrepancy, Errors",Usage confusion
swift,auto inject without regist,issue,https://github.com/AliSoftware/Dip/issues/137,API Usage,Usage question
swift,clarifi type password requir ssl config maco make,pr,https://github.com/IBM-Swift/Kitura/issues/1108,Update,Adds documentation
swift,forgot password button cover keyboard loginviewcontrol,issue,https://github.com/wordpress-mobile/WordPress-iOS/issues/2160,Update,Improving functionality
swift,add unsafememori abstract,pr,https://github.com/Jounce/Surge/issues/77,Review,Updating to better practice
swift,decrypt php,issue,https://github.com/RNCryptor/RNCryptor/issues/39,API Usage,Usage question
swift,login voiceov focu speak text login error overlay,issue,https://github.com/wordpress-mobile/WordPress-iOS/issues/5421,Errors,Identified bug
swift,ad password email pre fill login screen,pr,https://github.com/wireapp/wire-ios/issues/1341,"API Change, Update",Adds functionality
swift,custom uri paramet oauth token,pr,https://github.com/OAuthSwift/OAuthSwift/issues/198,Update,Adds functionality
swift,code sign fail archiv export,issue,https://github.com/Carthage/Carthage/issues/1619,Discrepancy,Usage confusion
swift,error feedbin password invalid chang,issue,https://github.com/Ranchero-Software/NetNewsWire/issues/1056,Discrepancy,Unexpected behaviour
swift,appli new guidelin unsafemutablepoint,issue,https://github.com/jrendel/SwiftKeychainWrapper/issues/82,Review,Cleaning code
swift,bcrypt instanc method,issue,https://github.com/vapor/vapor/issues/1299,Review,Updating to better practice
swift,unabl decompress enter password finder,issue,https://github.com/marmelroy/Zip/issues/160,"API Usage, Discrepancy",Usage confusion
swift,store share secret password safe,issue,https://github.com/bizz84/SwiftyStoreKit/issues/263,"Review, Conceptual",Discussing security considerations
swift,link dylib safe applic extens warn,issue,https://github.com/krzyzanowskim/CryptoSwift/issues/164,Errors,Identified bug
swift,contiguouscollect withunsafebyt method misnam,issue,https://github.com/apple/swift-nio/issues/502,Errors,Identified bug
swift,use oauthswift lib call web servic use oauth server side authent everi time call servic creat new session server side use cooki jar android app abl maintain session new session creat server case ios code tri follow,issue,https://github.com/OAuthSwift/OAuthSwift/issues/431,"Discrepancy, Errors",Usage confusion
swift,integr cloudflar captcha token ident system,issue,https://github.com/OnionBrowser/OnionBrowser/issues/145,API Usage,Integrating a component
swift,queri paramet doubl encod,issue,https://github.com/ishkawa/APIKit/issues/59,Errors,Identified bug
swift,session leak,issue,https://github.com/socketio/socket.io-client-swift/issues/945,Errors,Identified bug
swift,add support token authent,issue,https://github.com/watson-developer-cloud/swift-sdk/issues/327,"Update, Review, Conceptual",Adding security consideration
swift,fix backup password control appear present,pr,https://github.com/wireapp/wire-ios/issues/2004,Review,Cleaning code
swift,aes cbc encrypt decrypt code,issue,https://github.com/krzyzanowskim/CryptoSwift/issues/547,"API Usage, Discrepancy",Usage question
swift,decod doubl,pr,https://github.com/hkellaway/Gloss/issues/245,Errors,Identified bug
swift,store credenti keychain,pr,https://github.com/buildasaurs/Buildasaur/issues/209,Fix,Bug fix
swift,chang password show inlin valid password,issue,https://github.com/wordpress-mobile/WordPress-iOS/issues/10854,Update,Feature request
swift,clear login search field select differ login entri desir one,issue,https://github.com/mozilla-mobile/firefox-ios/issues/6403,Errors,Identified bug
swift,question file encrypt messag,issue,https://github.com/wireapp/wire-ios/issues/2504,Conceptual,Wants to understand functionality
swift,made oauth verifi public oauthswiftcredenti,pr,https://github.com/OAuthSwift/OAuthSwift/issues/186,Update,Adds functionality
swift,store credenti keychain,pr,https://github.com/buildasaurs/Buildasaur/issues/208,Fix,Bug fix
swift,configur oauth bearer authent,issue,https://github.com/OAuthSwift/OAuthSwift/issues/434,API Usage,Usage question
swift,writewithunsafemutablebyt miss precondit,issue,https://github.com/apple/swift-nio/issues/1503,Errors,Identified bug
swift,zio show session expir login,pr,https://github.com/wireapp/wire-ios/issues/3187,Fix,Bug fix
swift,bug make sqlite compil option match previou sqlcipher option v x,pr,https://github.com/mozilla-mobile/firefox-ios/issues/4598,Fix,Bug fix
swift,authent turnstil,pr,https://github.com/vapor/vapor/issues/547,Update,Adds functionality
swift,help debug danger danger,pr,https://github.com/realm/SwiftLint/issues/1756,Review,Improving logging
swift,chore asset updat,pr,https://github.com/fossasia/susi_iOS/issues/173,"Update, Fix",Adds functionality
swift,fix memori leak,pr,https://github.com/nicklockwood/layout/issues/142,Fix,Bug fix
swift,encrypt decrypt string,issue,https://github.com/krzyzanowskim/CryptoSwift/issues/358,Discrepancy,Usage confusion
swift,ajax encod json,issue,https://github.com/httpswift/swifter/issues/177,Discrepancy,Usage confusion
swift,chang cryptolib,issue,https://github.com/signalapp/Signal-iOS/issues/100,"API Usage, Review",Integrating a component
swift,xss vulner issu markdown,issue,https://github.com/GitHawkApp/GitHawk/issues/2737,Errors,Identified vulnerability
swift,ad black white list status,pr,https://github.com/wireapp/wire-ios/issues/1016,Update,Adds functionality
swift,bug updat login detail ui make websit edit,pr,https://github.com/mozilla-mobile/firefox-ios/issues/4571,Fix,Missing functionality
swift,reader gravatar imag url contain encod xml entiti caus crash,issue,https://github.com/wordpress-mobile/WordPress-iOS/issues/6281,Errors,Identified bug
swift,memori leak,issue,https://github.com/tid-kijyun/Kanna/issues/157,Errors,Identified bug
swift,circleci disabl danger fork develop,pr,https://github.com/wordpress-mobile/WordPress-iOS/issues/10681,Fix,Bug fix
swift,target content hash part,pr,https://github.com/tuist/tuist/issues/1119,Update,Adds functionality
swift,close certif valid,issue,https://github.com/Moya/Moya/issues/2041,API Usage,Usage question
swift,usernam password memori persist,issue,https://github.com/p2/OAuth2/issues/318,"Review, Conceptual",Discussing security considerations
swift,add action detail disclosur button label row,issue,https://github.com/xmartlabs/Eureka/issues/635,API Usage,Usage question
swift,forc code sign set ios develop releas configur built depend,issue,https://github.com/Carthage/Carthage/issues/647,Review,Discussing functionality change
swift,configur alamofir accept unsign ssl cert,issue,https://github.com/Alamofire/Alamofire/issues/540,"Discrepancy, Errors",Usage confusion
swift,error decrypt openssl encrypt file,issue,https://github.com/krzyzanowskim/CryptoSwift/issues/411,"Discrepancy, Errors",Usage confusion
swift,everi time differ encrypt string aes key,issue,https://github.com/RNCryptor/RNCryptor/issues/179,Discrepancy,Unexpected behaviour
swift,best inject side effect properti updat,issue,https://github.com/ReactiveCocoa/ReactiveCocoa/issues/1731,"API Usage, Conceptual",Usage question
swift,client authent fail due unknown client client authent includ unsupport authent method,issue,https://github.com/p2/OAuth2/issues/134,"Discrepancy, Errors",Unexpected error
swift,support step authent,issue,https://github.com/wordpress-mobile/WordPress-iOS/issues/269,Review,Discussing functionality change
swift,wip fix pin login failur,pr,https://github.com/artsy/eidolon/issues/530,Fix,Bug fix
swift,cannot decrypt encrypt text use aes ctr,issue,https://github.com/krzyzanowskim/CryptoSwift/issues/807,Discrepancy,Usage confusion
swift,creat autom test check googl sign avail,issue,https://github.com/mozilla-mobile/focus-ios/issues/1300,Review,Adding tests
swift,sessiondeleg protectedrequest grow infinit,issue,https://github.com/Alamofire/Alamofire/issues/2411,Errors,Identified bug
powershell,auto batch keyvault pfx password,pr,https://github.com/Azure/azure-quickstart-templates/issues/5528,Update,Adds documentation
powershell,auto api manag creat keyvault ssl,pr,https://github.com/Azure/azure-quickstart-templates/issues/4412,Update,Adds documentation
powershell,ad action role trust polici break provis,issue,https://github.com/MicrosoftDocs/azure-docs/issues/51322,Discrepancy,Unexpected behaviour
powershell,ctrl alt delet window helo fingerprint login,issue,https://github.com/MicrosoftDocs/windows-itpro-docs/issues/1195,Update,Feature request
powershell,speccyhash check fail,issue,https://github.com/lukesampson/scoop-extras/issues/1959,API Usage,Integrating a component
powershell,support sign multipl aad directori tenant,issue,https://github.com/MicrosoftDocs/vsonline/issues/39,,
powershell,rdcertif mood exampl secur certif,issue,https://github.com/MicrosoftDocs/windows-powershell-docs/issues/2005,,Incorrect behaviour
powershell,oauth authent token use,issue,https://github.com/OneDrive/onedrive-api-docs/issues/24,Conceptual,Wants to understand functionality
powershell,retriev encrypt method powershel,issue,https://github.com/MicrosoftDocs/windows-powershell-docs/issues/447,API Usage,Usage question
powershell,allow architectur specif hash extract,issue,https://github.com/lukesampson/scoop/issues/1433,Update,Feature request
powershell,section abandon exist encrypt key,pr,https://github.com/MicrosoftDocs/azure-docs/issues/50120,Review,Cleaning code
powershell,referenc secur center complianc access,issue,https://github.com/MicrosoftDocs/microsoft-365-docs/issues/2154,API Usage,Usage question
powershell,hst secur advic danger incorrect,issue,https://github.com/MicrosoftDocs/windowsserverdocs/issues/3982,"Review, Conceptual",Discussing security considerations
powershell,bypassuac get detect av,issue,https://github.com/EmpireProject/Empire/issues/151,Discrepancy,Virus flagging
powershell,team privaci,issue,https://github.com/microsoftgraph/microsoft-graph-docs/issues/6048,Update,Feature request
powershell,sqlserverlogin sqlserverloginpassword set secur password string method accept plain text version password,issue,https://github.com/dsccommunity/SqlServerDsc/issues/361,Errors,Identified vulnerability
powershell,inconsist avail,issue,https://github.com/MicrosoftDocs/windows-itpro-docs/issues/4852,"API Usage, Update",Integrating a component
powershell,intern gener privat key never see light day,issue,https://github.com/MicrosoftDocs/azure-docs/issues/12158,"Review, Conceptual",Discussing security considerations
powershell,az ad sp creat rbac longer password option,issue,https://github.com/MicrosoftDocs/azure-docs/issues/38046,Review,Cleaning code
powershell,pap authent special charact,issue,https://github.com/MicrosoftDocs/azure-docs/issues/35660,Discrepancy,Incorrenct behaviour
powershell,sideload app window page step import secur certif seem switch manag unmanag devic,issue,https://github.com/MicrosoftDocs/windows-itpro-docs/issues/131,Discrepancy,Unexpected behaviour
powershell,feat autoupd add multipl url hash extract dir support autoupd,pr,https://github.com/lukesampson/scoop/issues/3518,Update,Adds functionality
powershell,configur access audit log cli powershel,issue,https://github.com/MicrosoftDocs/azure-docs/issues/52270,Update,Feature request
powershell,valid templat file todo,pr,https://github.com/redcanaryco/atomic-red-team/issues/389,Review,Cleaning code
powershell,updat autom credenti md,pr,https://github.com/MicrosoftDocs/azure-docs/issues/3444,Update,Adds documentation
powershell,ps xml file sign,issue,https://github.com/pester/Pester/issues/1356,"Review, Discrepancy",Discussing security considerations
powershell,tri updat user offic assignedlicens read,issue,https://github.com/microsoftgraph/microsoft-graph-docs/issues/744,Discrepancy,Unexpected behaviour
powershell,updat azur secur disk encrypt tsg md,pr,https://github.com/MicrosoftDocs/azure-docs/issues/2676,Update,Adds documentation
powershell,fix git push error protect cla branch,pr,https://github.com/MicrosoftDocs/cpp-docs/issues/1504,Fix,Bug fix
powershell,set tenant name user name work,issue,https://github.com/OfficeDev/O365-InvestigationTooling/issues/4,Discrepancy,Incorrect behaviour
powershell,latexhash check fail,issue,https://github.com/ScoopInstaller/Main/issues/627,Errors,Identified bug
powershell,fix articl activ directori develop activ directori saml protocol refer md,pr,https://github.com/MicrosoftDocs/azure-docs/issues/27860,Review,Cleaning code
powershell,encrypt c,issue,https://github.com/MicrosoftDocs/azure-docs/issues/16753,"Review, Conceptual",Discussing security considerations
powershell,resourc hackerhash check fail,issue,https://github.com/lukesampson/scoop-extras/issues/1109,Errors,Identified bug
powershell,threat vulner manag vs secur center vulner,issue,https://github.com/MicrosoftDocs/windows-itpro-docs/issues/5188,Conceptual,Wants to understand functionality
powershell,wrong valu ssl client auth hdi,issue,https://github.com/MicrosoftDocs/azure-docs/issues/51655,Errors,Identified bug
powershell,use aadloginforlinux ssh harden vm,issue,https://github.com/MicrosoftDocs/azure-docs/issues/19419,API Usage,Usage question
powershell,login stuck complet factor authent,issue,https://github.com/MicrosoftDocs/vsonline/issues/174,,
powershell,add support secur store credenti via protecteddata modul,issue,https://github.com/alanrenouf/vCheck-vSphere/issues/378,Update,Adds functionality
powershell,updat configur authent feder user portal md,pr,https://github.com/MicrosoftDocs/azure-docs/issues/10452,Review,Cleaning code
powershell,capppool test targetresourc incorrectli report password match,issue,https://github.com/PowerShellOrg/DSC/issues/24,Errors,Identified bug
powershell,fix powershel error remov certif hash rdp,pr,https://github.com/MicrosoftDocs/azure-docs/issues/39993,Fix,Bug fix
powershell,bracket version wrong download hash repositori,issue,https://github.com/chocolatey-community/chocolatey-coreteampackages/issues/797,Errors,Identified bug
powershell,fix articl app servic faq avail perform applic issu md,pr,https://github.com/MicrosoftDocs/azure-docs/issues/24452,Update,Adds functionality
powershell,cmsoftwareupdatedeploymentpackag cannot valid argument paramet id,issue,https://github.com/paulwetter/DocumentConfigMgrCB/issues/45,"Discrepancy, Errors",Doesn't understand error
powershell,instal step secur consider,issue,https://github.com/lukesampson/scoop/issues/2583,"Review, Conceptual",Discussing security considerations
powershell,mislead address ssh command,issue,https://github.com/MicrosoftDocs/azure-docs/issues/6602,Review,Cleaning code
powershell,encrypt email document,issue,https://github.com/MicrosoftDocs/microsoft-365-docs/issues/1091,API Usage,Usage question
powershell,modul thread safeti contain unrel section local zh cn,issue,https://github.com/dotnet/AspNetCore.Docs.zh-cn/issues/281,Discrepancy,Unexpected behaviour
powershell,avail includ southeast asia,issue,https://github.com/MicrosoftDocs/powerbi-docs/issues/1446,API Usage,Usage question
powershell,base output assign contentbyt,issue,https://github.com/microsoftgraph/microsoft-graph-docs/issues/5159,API Usage,Usage question
powershell,miss inform regard privat key permiss,issue,https://github.com/MicrosoftDocs/sql-docs/issues/3048,Update,Feature request
powershell,encrypt token uri psslack xml,issue,https://github.com/RamblingCookieMonster/PSSlack/issues/7,Review,Discussing security considerations
powershell,paramet decryptattachmentfromport depreci,issue,https://github.com/MicrosoftDocs/microsoft-365-docs/issues/578,Review,Cleaning code
powershell,cheat engin fix hash,pr,https://github.com/lukesampson/scoop-extras/issues/2720,Fix,Bug fix
powershell,describ encod uhd k p adapt stream,issue,https://github.com/MicrosoftDocs/azure-docs/issues/16793,API Usage,Usage question
powershell,invok shellcod caught window defend,issue,https://github.com/EmpireProject/Empire/issues/938,Discrepancy,Virus flagging
powershell,miss explan diskencryptionkeyfilenam,issue,https://github.com/MicrosoftDocs/azure-docs/issues/44323,Conceptual,Wants to understand functionality
powershell,crm user privileg enhanc,pr,https://github.com/seanmcne/Microsoft.Xrm.Data.PowerShell/issues/5,Update,Adds functionality
powershell,store param remov self sign script,pr,https://github.com/MicrosoftDocs/PowerShell-Docs/issues/733,Review,Cleaning code
powershell,secur boot polici testsign,issue,https://github.com/appveyor/ci/issues/919,"API Change, Errors",Version issue
powershell,default checksum algorithm sha,pr,https://github.com/dotnet/docs/issues/14513,Update,Adds documentation
powershell,updat secur overview md,pr,https://github.com/MicrosoftDocs/azure-docs/issues/20964,Update,Adds documentation
powershell,updat ad fs singl sign set md,pr,https://github.com/MicrosoftDocs/windowsserverdocs/issues/1613,Update,Adds documentation
powershell,fix new authent document,pr,https://github.com/PowerShell/Polaris/issues/192,Update,Adds documentation
powershell,sharepoint onlin client extens web applic princip find public signatur,issue,https://github.com/SharePoint/sp-dev-docs/issues/3860,API Usage,Usage question
powershell,csp avail,issue,https://github.com/MicrosoftDocs/azure-docs/issues/53145,API Usage,Usage question
powershell,vm report failur process extens azurediskencryptionforlinux error messag enabl fail,issue,https://github.com/Azure/azure-quickstart-templates/issues/2808,"API Usage, Errors",Install issue
perl,obfusc password node user bulk import,issue,https://github.com/inverse-inc/packetfence/issues/4870,Errors,Identified vulnerability
perl,ssl authent show full dn instead cn,pr,https://github.com/sni/Thruk/issues/137,Discrepancy,Incorrect behaviour
perl,verifi pdf signatur adob aatl file,pr,https://github.com/kirei/catt/issues/9,Fix,Missing functionality
