id,score
"29386981","1"
"29387104","0"
"29387200","0"
"29387979","1"
"29388363","0"
"29395480","0"
"29396919","15"
"29401311","2"
"29401436","2"
"29403655","4"
"29405395","1"
"29405885","0"
"29406857","0"
"29407948","0"
"29410746","15"
"29411019","0"
"29414564","0"
"29414831","0"
"29415388","6"
"29416010","7"
"29416271","0"
"29417414","1"
"29417626","-1"
"29421703","3"
"29422854","0"
"29423289","-3"
"29426482","0"
"29426520","1"
"29428157","5"
"29432506","9"
"29435133","1"
"29435880","1"
"29436101","-2"
"29436586","1"
"29437056","4"
"29441005","4"
"29444481","0"
"29448968","2"
"29452380","0"
"29453992","0"
"29454005","0"
"29456352","1"
"29457564","0"
"29461597","2"
"29463798","0"
"29466415","3"
"29470212","0"
"29470499","0"
"29470637","-1"
"29471398","3"
"29472359","1"
"29472701","0"
"29474050","1"
"29474823","3"
"29474873","2"
"29475969","1"
"29482022","0"
"29482364","2"
"29485082","0"
"29485360","2"
"29485397","2"
"29491709","0"
"29492581","0"
"29492977","2"
"29494901","0"
"29495049","2"
"29495620","-1"
"29499880","6"
"29501452","0"
"29502354","1"
"29503615","-1"
"29503888","3"
"29507772","-2"
"29509934","9"
"29510034","1"
"29510765","1"
"29512795","0"
"29512858","9"
"29513335","0"
"29515951","0"
"29517414","3"
"29527420","1"
"29533807","2"
"29533965","0"
"29534037","1"
"29534115","0"
"29543086","0"
"29544678","0"
"29545544","1"
"29546938","0"
"29553859","0"
"29557196","2"
"29561911","1"
"29563822","42"
"29565184","0"
"29565784","1"
"29575057","-4"
"29576642","1"
"29579784","0"
"29582300","0"
"29584051","-2"
"29584435","0"
"29584487","0"
"29586097","5"
"29587768","0"
"29591805","0"
"29592006","-1"
"29593415","1"
"29594308","0"
"29595307","2"
"29595474","0"
"29596818","0"
"29597629","0"
"29598160","2"
"29610513","3"
"29612562","-2"
"29615420","3"
"29616101","0"
"29620039","2"
"29626232","1"
"29632352","2"
"29633319","0"
"29636033","1"
"29637361","0"
"29639055","1"
"29639413","9"
"29642831","0"
"29643637","1"
"29648411","0"
"29649427","0"
"29653623","2"
"29658005","1"
"29664692","-1"
"29666982","0"
"29669106","5"
"29669248","2"
"29669410","0"
"29669479","9"
"29680451","0"
"29681570","-2"
"29682023","0"
"29685822","1"
"29685986","1"
"29687491","0"
"29688447","0"
"29688803","0"
"29692413","1"
"29693106","0"
"29695399","2"
"29697561","-8"
"29699753","3"
"29701129","0"
"29701738","-1"
"29702943","0"
"29703993","-1"
"29705117","7"
"29706898","1"
"29709720","-1"
"29711031","2"
"29711889","1"
"29715463","0"
"29716227","0"
"29718686","2"
"29720806","2"
"29721093","2"
"29721121","4"
"29721223","0"
"29721721","4"
"29722585","-1"
"29723588","0"
"29725380","0"
"29725395","0"
"29725505","-3"
"29725845","2"
"29726306","2"
"29731329","3"
"29731451","0"
"29733784","1"
"29734757","0"
"29737083","-5"
"29737384","5"
"29737502","-1"
"29741415","9"
"29742463","2"
"29742496","0"
"29745653","10"
"29748052","0"
"29749330","3"
"29749401","3"
"29752566","14"
"29753964","2"
"29755850","1"
"29756753","0"
"29757795","2"
"29759801","1"
"29760761","5"
"29765905","21"
"29766626","5"
"29767853","1"
"29769010","0"
"29770425","0"
"29775552","0"
"29783824","4"
"29784468","0"
"29784535","5"
"29785054","0"
"29785468","0"
"29787671","0"
"29792690","1"
"29793000","0"
"29793319","1"
"29793768","2"
"29801425","1"
"29801789","0"
"29802779","1"
"29805092","-4"
"29805785","0"
"29807548","2"
"29808241","6"
"29816651","2"
"29817694","0"
"29824412","0"
"29826541","0"
"29828021","0"
"29829111","1"
"29829338","4"
"29830543","0"
"29831759","6"
"29832579","1"
"29834080","-1"
"29838539","3"
"29843543","1"
"29848096","0"
"29848258","6"
"29851460","0"
"29855538","5"
"29857871","0"
"29858078","0"
"29861202","0"
"29862306","3"
"29862451","0"
"29862762","2"
"29863571","1"
"29866354","-2"
"29869400","0"
"29871720","-2"
"29873799","1"
"29874050","1"
"29874150","1"
"29876525","3"
"29878548","0"
"29878608","0"
"29879131","0"
"29883198","-1"
"29883931","0"
"29885753","0"
"29886809","4"
"29887606","8"
"29888185","1"
"29890013","2"
"29893628","2"
"29895569","9"
"29895906","0"
"29901083","0"
"29904709","0"
"29906775","0"
"29906793","-1"
"29909227","2"
"29910520","148"
"29910948","1"
"29912091","4"
"29912485","0"
"29912742","0"
"29913946","0"
"29915371","0"
"29916736","-2"
"29918324","29"
"29921455","0"
"29923945","1"
"29926101","3"
"29927385","1"
"29927839","0"
"29929144","2"
"29931332","1"
"29931867","0"
"29935066","1"
"29938020","0"
"29939204","2"
"29950686","0"
"29951671","2"
"29961863","7"
"29962965","1"
"29963569","0"
"29964301","0"
"29965949","2"
"29968808","2"
"29970497","1"
"29970527","0"
"29970728","5"
"29973919","1"
"29979555","5"
"29981406","1"
"29982542","0"
"29984063","-2"
"29985894","0"
"29986262","2"
"29988869","0"
"29991777","0"
"29993302","1"
"29996227","0"
"29998096","4"
"29998996","5"
"30001059","1"
"30010084","-1"
"30013032","23"
"30013131","21"
"30017592","-1"
"30018906","0"
"30019265","3"
"30022307","11"
"30024596","0"
"30026974","2"
"30032200","3"
"30032315","3"
"30033801","3"
"30035342","0"
"30036907","4"
"30040804","4"
"30042374","2"
"30046399","0"
"30053902","6"
"30057280","4"
"30059107","2"
"30061307","11"
"30064313","0"
"30071177","0"
"30073002","1"
"30073998","1"
"30075249","1"
"30076058","2"
"30077948","2"
"30078394","1"
"30088867","0"
"30093787","0"
"30096190","0"
"30096276","1"
"30102116","1"
"30104493","0"
"30109496","5"
"30120017","0"
"30135268","2"
"30136328","0"
"30140189","3"
"30140440","6"
"30142419","0"
"30143794","2"
"30149023","33"
"30150684","1"
"30151080","0"
"30151686","0"
"30157426","0"
"30157517","2"
"30158538","1"
"30158702","0"
"30160167","0"
"30163284","1"
"30165655","4"
"30166018","4"
"30167504","0"
"30170664","1"
"30171984","0"
"30173305","0"
"30175436","4"
"30175627","2"
"30179934","0"
"30183320","8"
"30183479","0"
"30185501","1"
"30190345","0"
"30191386","2"
"30191843","0"
"30196955","0"
"30198025","0"
"30199787","2"
"30200144","0"
"30204321","3"
"30206185","1"
"30209254","0"
"30209456","1"
"30214286","0"
"30215336","-1"
"30216325","1"
"30217688","1"
"30220554","0"
"30220717","1"
"30226781","2"
"30227509","1"
"30228214","0"
"30228737","0"
"30231378","0"
"30232629","2"
"30233092","1"
"30234787","1"
"30236789","0"
"30238304","2"
"30241179","0"
"30245309","1"
"30246011","0"
"30252464","-1"
"30255313","0"
"30257464","1"
"30257942","2"
"30258721","0"
"30265147","0"
"30266082","0"
"30269030","36"
"30270297","3"
"30271237","1"
"30272958","2"
"30274769","1"
"30280370","255"
"30281757","-2"
"30282314","2"
"30288116","0"
"30288990","2"
"30294654","1"
"30295911","0"
"30299138","1"
"30299464","1"
"30300161","1"
"30300928","0"
"30301971","2"
"30302258","2"
"30308967","1"
"30311026","5"
"30313078","0"
"30317282","2"
"30320671","0"
"30322774","1"
"30322928","1"
"30326788","0"
"30329614","0"
"30331624","5"
"30338233","0"
"30338811","1"
"30339698","3"
"30341077","0"
"30344135","0"
"30344449","0"
"30355686","0"
"30355928","0"
"30356231","0"
"30360977","2"
"30364114","0"
"30364518","1"
"30368166","1"
"30369086","0"
"30369275","0"
"30369714","6"
"30373781","0"
"30375415","3"
"30375499","1"
"30375808","0"
"30376083","0"
"30377119","0"
"30378668","0"
"30379084","2"
"30379624","0"
"30379901","1"
"30380759","0"
"30382980","-2"
"30385664","4"
"30385938","1"
"30387437","2"
"30388516","3"
"30389510","3"
"30391730","1"
"30392730","0"
"30394473","3"
"30401525","1"
"30405727","2"
"30407856","1"
"30410586","2"
"30410674","2"
"30413912","1"
"30414702","0"
"30415863","3"
"30416077","0"
"30418315","1"
"30419635","3"
"30420409","5"
"30421058","0"
"30424405","0"
"30425767","3"
"30427002","-1"
"30428288","1"
"30435575","2"
"30440573","0"
"30441592","0"
"30442492","1"
"30444727","1"
"30451389","3"
"30451479","0"
"30455110","1"
"30458417","2"
"30463958","1"
"30466482","0"
"30469645","1"
"30471006","0"
"30479950","2"
"30480062","0"
"30483420","1"
"30483662","1"
"30484162","2"
"30486336","1"
"30486907","0"
"30488710","0"
"30490267","0"
"30493938","3"
"30494684","0"
"30494856","2"
"30497949","-1"
"30501161","-29"
"30505416","4"
"30507461","1"
"30509165","7"
"30511516","0"
"30511638","1"
"30515662","4"
"30516545","7"
"30520236","-1"
"30526875","0"
"30526880","3"
"30526999","3"
"30528872","0"
"30532831","0"
"30535003","2"
"30535767","1"
"30536141","5"
"30539141","1"
"30540931","-1"
"30548966","1"
"30553386","2"
"30553455","-2"
"30554602","0"
"30557829","0"
"30564969","4"
"30565847","1"
"30567027","0"
"30572366","0"
"30573077","2"
"30573620","2"
"30575851","0"
"30579660","1"
"30580764","0"
"30585192","2"
"30586688","1"
"30586816","1"
"30587239","2"
"30591508","-1"
"30592898","3"
"30593882","17"
"30595307","1"
"30596572","1"
"30598828","18"
"30606628","3"
"30606995","0"
"30608394","1"
"30612763","2"
"30613033","3"
"30613038","0"
"30613416","0"
"30613897","1"
"30614209","1"
"30617962","0"
"30619782","8"
"30621457","4"
"30621578","-2"
"30623612","0"
"30626910","0"
"30631864","1"
"30632012","1"
"30632639","3"
"30633916","1"
"30639696","0"
"30640642","-1"
"30644407","0"
"30645057","2"
"30648380","0"
"30648666","1"
"30648699","1"
"30649859","1"
"30650299","0"
"30653743","0"
"30654073","4"
"30657122","1"
"30661497","10"
"30662405","14"
"30662431","2"
"30665043","1"
"30665132","0"
"30665270","0"
"30666867","1"
"30672059","1"
"30672487","0"
"30672500","4"
"30672752","0"
"30674685","-3"
"30675540","1"
"30676604","0"
"30680599","1"
"30682342","1"
"30682895","2"
"30687105","3"
"30687669","2"
"30688609","3"
"30691527","1"
"30692900","0"
"30695016","0"
"30697399","0"
"30700940","1"
"30701398","5"
"30705969","1"
"30710239","0"
"30716138","1"
"30717486","0"
"30718174","2"
"30719629","0"
"30720414","12"
"30721902","2"
"30722114","1"
"30724812","-1"
"30727740","0"
"30729704","3"
"30730932","4"
"30733739","0"
"30735926","0"
"30739973","7"
"30740387","1"
"30741808","3"
"30742646","0"
"30744721","0"
"30745291","0"
"30746616","3"
"30748073","-1"
"30749768","0"
"30750958","0"
"30751613","-3"
"30757231","1"
"30760421","2"
"30761317","0"
"30762060","2"
"30766278","1"
"30766380","0"
"30767060","-1"
"30767928","16"
"30768170","3"
"30769924","1"
"30770292","5"
"30771412","0"
"30780034","8"
"30780813","0"
"30781361","0"
"30781402","1"
"30783879","2"
"30784072","0"
"30787787","0"
"30787949","1"
"30789896","0"
"30792282","1"
"30792875","2"
"30794698","0"
"30795790","-1"
"30797828","4"
"30801293","0"
"30806240","1"
"30809086","0"
"30809498","0"
"30812089","0"
"30814230","0"
"30818437","1"
"30819434","2"
"30819523","1"
"30830085","1"
"30832274","0"
"30832314","2"
"30835873","1"
"30838013","1"
"30840972","2"
"30841612","0"
"30843068","1"
"30847504","0"
"30848382","-1"
"30848668","0"
"30850049","1"
"30853267","0"
"30857003","0"
"30857737","1"
"30859831","0"
"30861239","0"
"30863050","0"
"30865508","2"
"30865701","1"
"30865902","1"
"30867209","0"
"30867210","4"
"30868091","2"
"30870297","2"
"30870556","0"
"30870989","0"
"30871888","-1"
"30872758","3"
"30876540","1"
"30884557","5"
"30885966","0"
"30889154","5"
"30889219","0"
"30894752","0"
"30896075","1"
"30897635","-2"
"30897881","0"
"30897884","9"
"30899392","2"
"30900668","0"
"30900831","4"
"30901345","2"
"30903859","0"
"30904838","1"
"30905180","1"
"30905266","0"
"30905617","0"
"30913225","1"
"30918297","0"
"30919161","2"
"30921488","1"
"30935472","1"
"30938395","3"
"30939698","0"
"30939809","24"
"30945798","19"
"30952338","2"
"30952737","9"
"30953894","1"
"30958371","0"
"30959142","3"
"30959628","0"
"30963165","2"
"30965696","0"
"30968503","0"
"30972408","1"
"30978968","0"
"30979711","0"
"30980452","1"
"30981772","1"
"30982453","6"
"30984468","1"
"30986165","0"
"30987213","1"
"30990129","6"
"30991450","0"
"30991911","26"
"30992321","1"
"30992903","0"
"30995026","13"
"30995425","0"
"30998748","2"
"31000886","1"
"31001894","0"
"31003089","1"
"31003680","-2"
"31005481","2"
"31010006","1"
"31014294","0"
"31014919","3"
"31018285","1"
"31020556","0"
"31021522","0"
"31023366","2"
"31025871","0"
"31026472","3"
"31026909","1"
"31028199","0"
"31030495","0"
"31032520","10"
"31032770","0"
"31034781","2"
"31035330","1"
"31035817","-1"
"31037114","2"
"31037219","-1"
"31041988","1"
"31045020","3"
"31045132","0"
"31046064","-2"
"31046876","1"
"31048001","0"
"31049715","0"
"31049999","2"
"31051141","2"
"31051509","0"
"31054302","1"
"31055331","-1"
"31058560","0"
"31060707","1"
"31060722","37"
"31062530","1"
"31062955","0"
"31064097","3"
"31065608","0"
"31065879","0"
"31066317","1"
"31068888","22"
"31080147","-1"
"31082478","11"
"31085046","3"
"31087070","2"
"31088619","-9"
"31089319","0"
"31090615","3"
"31098656","3"
"31100120","0"
"31106557","0"
"31108449","3"
"31109201","0"
"31111914","0"
"31114659","-3"
"31114753","0"
"31114920","1"
"31115279","2"
"31116952","0"
"31117638","0"
"31118034","0"
"31119566","0"
"31119911","4"
"31122561","1"
"31123925","3"
"31127957","0"
"31129024","0"
"31136287","0"
"31140509","0"
"31140838","1"
"31143460","0"
"31144084","0"
"31144859","2"
"31146341","-4"
"31151139","4"
"31151252","6"
"31152186","2"
"31152907","2"
"31153885","10"
"31154115","0"
"31159703","0"
"31163905","1"
"31165419","2"
"31167871","-1"
"31168041","0"
"31172884","2"
"31173006","3"
"31173271","1"
"31176497","0"
"31177455","0"
"31177485","0"
"31178175","0"
"31180376","1"
"31183297","1"
"31185407","-2"
"31188313","3"
"31188870","4"
"31190216","2"
"31191363","0"
"31195280","0"
"31201523","5"
"31202621","0"
"31205351","0"
"31208968","-3"
"31209221","0"
"31211359","93"
"31216689","2"
"31217704","0"
"31219009","0"
"31223104","1"
"31224377","0"
"31224651","15"
"31224744","11"
"31228082","1"
"31228804","1"
"31230633","2"
"31230994","0"
"31231926","2"
"31233104","1"
"31233636","1"
"31233884","0"
"31235459","1"
"31236114","4"
"31237014","0"
"31238497","0"
"31240795","0"
"31241713","0"
"31242686","4"
"31246535","1"
"31247841","0"
"31250209","0"
"31250861","3"
"31250958","2"
"31251439","0"
"31252632","1"
"31253679","0"
"31254593","0"
"31255142","3"
"31258528","4"
"31259124","0"
"31262575","0"
"31265314","2"
"31265723","0"
"31267345","1"
"31269967","12"
"31272164","0"
"31273016","3"
"31274628","1"
"31280552","3"
"31282274","5"
"31283453","0"
"31284819","6"
"31286899","1"
"31288826","2"
"31290850","102"
"31292064","1"
"31292437","2"
"31292675","-2"
"31294764","-2"
"31295442","0"
"31296073","0"
"31297610","4"
"31299147","0"
"31299881","5"
"31302605","0"
"31303706","-1"
"31303724","0"
"31307114","2"
"31307989","0"
"31309729","2"
"31315071","0"
"31315662","0"
"31323416","27"
"31324097","0"
"31327624","0"
"31328045","2"
"31329468","0"
"31329727","2"
"31331646","0"
"31335643","0"
"31338582","-1"
"31339997","2"
"31343034","0"
"31344342","6"
"31345385","5"
"31350330","1"
"31350896","0"
"31352077","2"
"31353238","2"
"31354685","5"
"31355047","2"
"31356276","0"
"31361525","0"
"31362321","-1"
"31364103","1"
"31365627","1"
"31367842","1"
"31369666","0"
"31373203","5"
"31375291","1"
"31376159","1"
"31377185","0"
"31378070","0"
"31387422","0"
"31388625","-1"
"31389714","0"
"31389917","1"
"31390625","1"
"31390784","7"
"31392277","-2"
"31395901","3"
"31397668","0"
"31399539","10"
"31400663","-2"
"31403065","-1"
"31403424","0"
"31403494","-1"
"31404043","-1"
"31407686","1"
"31408894","0"
"31413441","2"
"31414973","-6"
"31415828","0"
"31416988","0"
"31418178","3"
"31419293","10"
"31423857","1"
"31423897","-1"
"31424991","0"
"31426648","1"
"31428019","1"
"31428088","1"
"31430581","1"
"31435012","0"
"31437996","0"
"31439047","8"
"31440933","-1"
"31441642","0"
"31445083","2"
"31445311","3"
"31445840","1"
"31452994","1"
"31456364","0"
"31459568","0"
"31460716","3"
"31460832","1"
"31462135","0"
"31463848","1"
"31468093","2"
"31472854","0"
"31473420","15"
"31478283","0"
"31478341","4"
"31482268","0"
"31482537","0"
"31491269","0"
"31493493","0"
"31499747","0"
"31500975","2"
"31502058","1"
"31502850","0"
"31504547","1"
"31504984","0"
"31505254","1"
"31508229","1"
"31512413","1"
"31516201","0"
"31516544","0"
"31518180","1"
"31519303","1"
"31520218","5"
"31520250","1"
"31523583","1"
"31523625","1"
"31523838","1"
"31524413","0"
"31526679","0"
"31531518","1"
"31533535","-2"
"31536347","0"
"31537463","0"
"31542159","1"
"31545395","1"
"31546008","3"
"31548182","2"
"31550616","1"
"31551911","0"
"31556358","1"
"31558837","0"
"31559318","-1"
"31565268","0"
"31568191","2"
"31568652","-1"
"31573370","-1"
"31574447","2"
"31575557","4"
"31579766","2"
"31580828","0"
"31586717","1"
"31589415","4"
"31591526","1"
"31595241","1"
"31597428","0"
"31599981","0"
"31602294","1"
"31605476","1"
"31608288","0"
"31611072","54"
"31612504","3"
"31613716","2"
"31614666","2"
"31619052","-2"
"31620083","1"
"31620714","1"
"31621466","11"
"31621718","1"
"31624004","-1"
"31624143","6"
"31625326","0"
"31625531","1"
"31629163","1"
"31631687","0"
"31632968","0"
"31633543","1"
"31634118","14"
"31635955","-1"
"31639214","0"
"31646564","1"
"31648823","0"
"31650675","-1"
"31650974","2"
"31654292","6"
"31655977","0"
"31658542","4"
"31661748","0"
"31663112","0"
"31663746","0"
"31665401","4"
"31667119","2"
"31669284","5"
"31670129","1"
"31673528","-1"
"31678983","2"
"31680486","1"
"31680804","-1"
"31680986","2"
"31682651","0"
"31683064","-1"
"31687910","1"
"31688257","2"
"31689517","0"
"31693584","1"
"31697261","0"
"31697264","2"
"31699104","3"
"31699433","0"
"31703104","1"
"31706469","0"
"31707813","0"
"31709305","2"
"31711166","0"
"31712670","1"
"31713336","0"
"31714763","0"
"31718220","1"
"31719162","0"
"31719285","4"
"31720023","9"
"31721373","0"
"31721567","9"
"31727665","0"
"31728707","1"
"31729199","0"
"31729915","0"
"31733579","1"
"31735719","3"
"31737305","11"
"31738401","0"
"31739454","1"
"31742672","1"
"31743229","-3"
"31748772","0"
"31753862","1"
"31754779","1"
"31755440","1"
"31759497","0"
"31760532","0"
"31761872","0"
"31764223","0"
"31766107","3"
"31767434","0"
"31769987","5"
"31770553","1"
"31775475","5"
"31775547","0"
"31778193","3"
"31782627","1"
"31798241","2"
"31800764","1"
"31804591","0"
"31806863","0"
"31807117","-1"
"31810388","-1"
"31818654","0"
"31819870","1"
"31823781","1"
"31824379","0"
"31826863","2"
"31828423","0"
"31831816","0"
"31832885","0"
"31833512","-2"
"31833579","0"
"31835393","2"
"31836042","5"
"31837716","0"
"31839926","1"
"31841004","1"
"31842303","0"
"31842899","3"
"31848760","1"
"31850270","2"
"31850614","16"
"31852846","0"
"31857134","0"
"31858105","1"
"31859557","4"
"31863701","1"
"31864151","2"
"31869187","0"
"31870281","1"
"31871191","2"
"31881044","-1"
"31882956","0"
"31883795","0"
"31884557","0"
"31886083","0"
"31888799","0"
"31888829","0"
"31889808","2"
"31893794","5"
"31895413","2"
"31895782","-3"
"31896441","1"
"31908052","0"
"31908312","0"
"31910234","4"
"31910796","0"
"31916376","1"
"31917602","0"
"31919570","1"
"31920416","1"
"31920908","0"
"31921902","0"
"31927637","0"
"31930193","0"
"31934940","0"
"31939758","10"
"31940339","0"
"31942759","1"
"31945686","0"
"31945797","1"
"31947667","1"
"31953497","1"
"31954441","0"
"31956358","0"
"31958712","0"
"31962510","2"
"31962675","3"
"31964721","2"
"31966058","2"
"31970227","0"
"31970728","0"
"31974438","3"
"31975681","0"
"31976873","8"
"31980791","1"
"31983508","0"
"31984750","-5"
"31984770","1"
"31988341","0"
"31989648","3"
"31989940","-4"
"31990729","0"
"31992865","4"
"31997050","0"
"31997086","0"
"32001081","0"
"32001719","0"
"32002818","0"
"32003202","1"
"32003248","3"
"32004111","1"
"32004915","0"
"32005123","0"
"32005987","2"
"32009466","1"
"32010995","2"
"32011485","2"
"32011876","-5"
"32015722","0"
"32019019","2"
"32021157","0"
"32021692","0"
"32023716","3"
"32023886","0"
"32024586","2"
"32025279","4"
"32026004","0"
"32030800","4"
"32033983","0"
"32034388","3"
"32039046","0"
"32044035","0"
"32045428","1"
"32050411","0"
"32050611","1"
"32052009","1"
"32052663","0"
"32053083","1"
"32054691","0"
"32055022","0"
"32056264","2"
"32057105","1"
"32060393","2"
"32061967","1"
"32067114","0"
"32069132","-1"
"32071529","-1"
"32073606","-1"
"32074508","0"
"32075322","3"
"32075879","7"
"32079989","-2"
"32081132","-1"
"32081885","1"
"32086455","4"
"32088382","0"
"32089306","2"
"32091565","2"
"32094571","-3"
"32095544","4"
"32095811","-1"
"32095815","2"
"32097353","1"
"32097359","2"
"32098031","0"
"32102658","2"
"32103288","1"
"32104212","1"
"32110993","0"
"32118447","1"
"32119748","2"
"32121694","0"
"32136287","0"
"32138384","2"
"32140077","0"
"32142862","0"
"32144332","0"
"32153656","1"
"32154346","1"
"32154666","1"
"32157983","3"
"32159090","8"
"32159269","-6"
"32161796","1"
"32164755","0"
"32165637","0"
"32166167","0"
"32166207","6"
"32170383","1"
"32171194","0"
"32175125","2"
"32178035","0"
"32179500","-1"
"32181118","1"
"32184153","0"
"32185822","3"
"32187651","10"
"32188149","2"
"32189874","1"
"32192697","1"
"32193152","0"
"32193347","0"
"32195104","0"
"32197835","0"
"32197857","0"
"32197988","1"
"32198016","0"
"32198359","2"
"32199505","2"
"32202828","1"
"32203568","0"
"32204618","0"
"32205173","2"
"32208063","1"
"32209133","2"
"32211552","1"
"32211987","6"
"32213589","0"
"32219372","0"
"32219794","3"
"32221661","3"
"32223788","0"
"32225802","1"
"32225867","1"
"32233741","1"
"32236552","1"
"32237168","0"
"32239486","2"
"32240166","0"
"32241093","0"
"32241404","1"
"32251567","0"
"32256188","1"
"32256618","-1"
"32256980","0"
"32260886","0"
"32261059","0"
"32261128","-2"
"32262022","4"
"32262866","3"
"32264391","2"
"32271753","0"
"32271905","0"
"32272204","1"
"32277425","1"
"32279004","3"
"32279712","1"
"32279909","1"
"32280058","2"
"32282672","2"
"32285017","0"
"32288671","3"
"32289425","1"
"32290976","4"
"32295242","0"
"32296830","0"
"32297559","9"
"32297955","1"
"32298460","2"
"32299640","0"
"32303303","4"
"32308082","7"
"32309111","1"
"32311358","0"
"32311526","1"
"32312229","1"
"32316435","0"
"32317525","1"
"32318081","0"
"32320183","1"
"32320476","1"
"32320888","8"
"32322302","1"
"32322509","1"
"32324879","0"
"32326491","4"
"32327069","-6"
"32328590","0"
"32330151","1"
"32333000","0"
"32334111","1"
"32334337","5"
"32335850","2"
"32338146","1"
"32340277","4"
"32341782","4"
"32344019","0"
"32344529","0"
"32344587","0"
"32346466","1"
"32346470","2"
"32347564","0"
"32348915","0"
"32349652","4"
"32352824","0"
"32353860","3"
"32356690","1"
"32357100","0"
"32359813","0"
"32360945","0"
"32362775","0"
"32364021","1"
"32376492","1"
"32381070","2"
"32381875","5"
"32383971","0"
"32384269","0"
"32388816","1"
"32390859","1"
"32391074","1"
"32393003","1"
"32394270","2"
"32394686","-4"
"32394841","0"
"32394962","1"
"32397885","0"
"32401316","0"
"32403122","2"
"32403748","2"
"32411128","0"
"32414917","0"
"32416926","5"
"32418761","0"
"32420409","-1"
"32422113","0"
"32422314","0"
"32422369","0"
"32426419","0"
"32429093","-4"
"32432602","0"
"32438746","1"
"32439598","1"
"32440025","1"
"32442709","2"
"32443867","0"
"32444242","0"
"32445699","0"
"32447210","13"
"32448749","0"
"32458831","0"
"32463657","0"
"32465217","7"
"32469490","0"
"32484681","-2"
"32487427","0"
"32490958","0"
"32491957","-2"
"32492206","2"
"32493454","3"
"32495107","0"
"32496472","0"
"32497865","2"
"32497903","0"
"32500342","1"
"32504051","1"
"32507094","5"
"32512577","1"
"32513739","2"
"32515047","0"
"32515441","2"
"32517095","0"
"32520509","2"
"32521671","2"
"32524730","0"
"32526298","0"
"32528596","1"
"32537903","0"
"32540364","8"
"32541731","0"
"32542350","-2"
"32543721","0"
"32546758","0"
"32550940","0"
"32555053","1"
"32556384","0"
"32560572","2"
"32565967","1"
"32569597","8"
"32572637","1"
"32575915","-3"
"32576646","1"
"32578309","0"
"32581719","0"
"32582680","1"
"32583802","6"
"32586324","1"
"32596365","0"
"32596645","1"
"32597283","2"
"32598479","-1"
"32598697","1"
"32599427","0"
"32609395","5"
"32611205","1"
"32611950","1"
"32613678","0"
"32614649","0"
"32622537","1"
"32623032","2"
"32624505","0"
"32625570","1"
"32628815","1"
"32629811","12"
"32633815","2"
"32637211","4"
"32639157","-1"
"32649030","-1"
"32651151","2"
"32654370","-4"
"32658703","-8"
"32662918","1"
"32664209","-4"
"32664368","2"
"32666206","0"
"32667322","2"
"32671961","0"
"32672052","0"
"32672058","8"
"32676041","-6"
"32677642","0"
"32679799","5"
"32685408","0"
"32686912","4"
"32687992","0"
"32689335","2"
"32689866","2"
"32693248","0"
"32693376","9"
"32700707","1"
"32701948","2"
"32702361","1"
"32703034","7"
"32704051","0"
"32705233","5"
"32706975","2"
"32707506","0"
"32711055","1"
"32713808","0"
"32713849","12"
"32714470","1"
"32714933","1"
"32717241","0"
"32717873","0"
"32720046","-1"
"32724149","0"
"32724331","2"
"32724604","1"
"32726492","0"
"32727341","0"
"32730079","0"
"32730947","1"
"32737512","2"
"32737697","0"
"32738148","0"
"32738925","0"
"32739099","2"
"32741844","1"
"32744698","0"
"32745690","1"
"32748147","-2"
"32753734","0"
"32754250","0"
"32755080","0"
"32755351","0"
"32757769","0"
"32759366","0"
"32763246","3"
"32764619","0"
"32766349","-3"
"32770111","4"
"32771832","2"
"32777168","5"
"32778098","0"
"32779104","-1"
"32783229","1"
"32786988","2"
"32791485","0"
"32792483","-2"
"32792683","5"
"32793926","2"
"32796126","6"
"32797903","1"
"32798033","1"
"32800396","0"
"32801107","3"
"32803825","0"
"32808702","5"
"32815783","2"
"32816888","0"
"32818154","0"
"32818437","2"
"32819884","2"
"32820500","0"
"32821872","0"
"32822977","0"
"32825034","0"
"32829024","4"
"32829429","-4"
"32829508","2"
"32830732","14"
"32832969","2"
"32833757","-2"
"32834322","1"
"32834334","0"
"32834579","1"
"32837276","3"
"32840441","3"
"32843533","0"
"32845912","5"
"32848315","-1"
"32852555","0"
"32853567","-1"
"32854959","3"
"32858451","-1"
"32859294","2"
"32868433","4"
"32869262","0"
"32869967","0"
"32875028","2"
"32877115","2"
"32879899","1"
"32881798","1"
"32884219","1"
"32888053","1"
"32889400","4"
"32893093","2"
"32898526","0"
"32908339","1"
"32909658","2"
"32912894","2"
"32916348","3"
"32920695","0"
"32921198","12"
"32922224","0"
"32924474","2"
"32934589","1"
"32941036","1"
"32942124","1"
"32943743","0"
"32946544","0"
"32950346","1"
"32950969","0"
"32954001","0"
"32956069","2"
"32959960","0"
"32960687","1"
"32970625","0"
"32975284","0"
"32975554","1"
"32975864","0"
"32978330","0"
"32978398","2"
"32979176","0"
"32986474","1"
"32988705","1"
"32988772","3"
"32991048","0"
"32993144","0"
"32994391","0"
"32994627","0"
"32998737","1"
"32999510","0"
"33000917","0"
"33001694","2"
"33002010","1"
"33002374","1"
"33003118","1"
"33010876","8"
"33012979","0"
"33017333","15"
"33024270","3"
"33027730","0"
"33027819","0"
"33029560","0"
"33030014","0"
"33030772","0"
"33044533","2"
"33047538","0"
"33050368","1"
